i38,e10,c1,p10,l3,15445
i06,e10,c5,p10,l3,19882
i06,e10,c5,p24,l3,9008
i06,e10,c5,p28,l3,6622
i06,e10,c5,p12,l4,210
i06,e10,c3,p17,l3,6091
i38,e10,c1,p22,l4,64
i06,e04,c5,p01,l1,34
i02,e08,c1,p29,l3,18194
i02,e09,c1,p12,l3,13
i06,e10,c5,p13,l1,14
i38,e09,c1,p08,l2,5
i38,e06,c1,p18,l3,42
i38,e09,c1,p14,l2,4
i06,e08,c3,p35,l2,14
i29,e09,c5,p35,l3,2
i06,e09,c5,p04,l2,3
i34,e09,c5,p07,l3,5
i14,e08,c5,p22,l3,18136
i17,e08,c5,p24,l3,18132
i17,e01,c5,p11,l3,2
i06,e04,c5,p25,l1,6
i46,e08,c4,p10,l3,18131
i49,e08,c1,p19,l3,18145
i06,e12,c5,p32,l3,5
i14,e08,c5,p03,l3,18140
i38,e11,c1,p09,l2,5
i05,e12,c1,p35,l3,2
i05,e01,c1,p13,l3,3
i05,e12,c1,p12,l3,1
i17,e09,c5,p16,l3,1
i03,e08,c5,p14,l3,18131
i14,e08,c3,p35,l3,18132
i39,e04,c5,p12,l3,2
i23,e04,c5,p09,l3,1
i06,e02,c5,p35,l1,1
i06,e01,c5,p09,l3,1
i18,e09,c1,p35,l3,1
i17,e04,c5,p19,l3,48
i14,e08,c5,p35,l3,18190
i05,e08,c1,p10,l3,18151
i38,e10,c1,p22,l3,6366
i38,e08,c1,p12,l2,14
i38,e10,c1,p32,l3,6295
i38,e11,c1,p28,l2,3
i03,e08,c5,p13,l3,18136
i05,e07,c1,p19,l3,6
i38,e10,c1,p11,l1,11
i38,e08,c1,p17,l2,14
i06,e10,c3,p32,l3,6051
i02,e09,c1,p10,l3,25
i26,e09,c1,p35,l3,2
i38,e10,c4,p15,l1,1
i02,e08,c1,p04,l3,18146
i38,e10,c4,p22,l4,7
i38,e10,c1,p04,l2,6
i05,e11,c1,p19,l3,2
i02,e08,c1,p08,l3,18135
i42,e05,c5,p29,l3,1
i47,e09,c4,p35,l3,1
i06,e04,c5,p23,l1,7
i05,e01,c1,p21,l3,1
i39,e04,c5,p21,l3,3
i38,e01,c1,p21,l3,1
i14,e13,c5,p12,l3,1
i38,e08,c4,p03,l2,1
i38,e11,c1,unknown,l2,1
i14,e13,c5,p23,l3,1
i06,e05,c5,p16,l1,1
i12,e08,c5,p23,l3,18130
i14,e08,c5,p19,l3,18207
i14,e08,c5,p15,l3,18144
i02,e08,c1,p06,l3,18140
i06,e08,c5,p28,l2,86
i38,e10,c1,p23,l3,6167
i38,e06,c1,p17,l3,44
i06,e11,c5,p05,l2,86
i06,e10,c3,p11,l3,6050
i38,e11,c1,p20,l2,7
i38,e10,c1,p13,l1,22
i13,e08,c5,p11,l3,18162
i06,e10,c5,p21,l2,27
i06,e09,c5,p09,l2,5
i38,e10,c4,p22,l3,6053
i14,e13,c5,p17,l3,1
i34,e03,c5,p18,l3,3
i05,e06,c1,p17,l3,1
i36,e08,c5,p35,l3,18135
i38,e01,c1,p14,l3,1
i05,e06,c1,p29,l3,1
i34,e08,c5,p13,l3,18130
i38,e10,c4,p07,l4,1
i14,e08,c5,p09,l3,18149
i17,e04,c5,p09,l3,29
i02,e08,c1,p14,l3,18177
i06,e10,c5,p26,l4,37
i38,e06,c1,p24,l3,14
i38,e11,c1,p13,l2,58
i38,e01,c1,p19,l3,44
i38,e10,c1,p30,l4,4
i38,e06,c1,p12,l3,42
i38,e09,c1,p10,l2,37
i38,e01,c1,p17,l3,8
i38,e06,c1,p21,l3,25
i13,e11,c5,p05,l3,30
i17,e08,c5,p03,l3,18155
i38,e09,c1,p13,l2,70
i38,e10,c4,p07,l3,6090
i38,e08,c1,p32,l2,52
i02,e01,c1,p22,l3,1
i06,e01,c5,p13,l3,8
i38,e10,c1,p15,l2,9
i06,e04,c5,p21,l1,18
i06,e09,c5,p19,l2,28
i38,e11,c1,p08,l2,8
i02,e01,c1,p29,l3,7
i38,e11,c4,p03,l2,1
i02,e11,c1,p21,l3,1
i38,e10,c1,p04,l1,3
i14,e08,c5,p08,l3,18135
i38,e11,c1,p32,l2,5
i06,e04,c5,p31,l1,1
i06,e10,c5,p12,l1,1
i14,e08,c3,p32,l3,18130
i06,e08,c5,p13,l2,100
i06,e08,c5,p25,l2,101
i17,e08,c5,p22,l3,18135
i38,e10,c1,p08,l3,6426
i02,e08,c1,p24,l3,18139
i38,e01,c1,p10,l3,49
i38,e10,c1,p03,l3,7543
i38,e10,c1,p10,l4,1536
i38,e10,c1,p20,l3,6192
i06,e10,c5,p21,l1,18
i06,e09,c5,p25,l2,3
i34,e03,c5,p04,l3,15
i42,e05,c5,p15,l3,16
i38,e10,c1,p35,l2,93
i38,e10,c4,p25,l3,6117
i05,e06,c1,p10,l3,3
i06,e11,c5,p17,l2,33
i05,e06,c1,p13,l3,3
i38,e08,c1,p03,l2,40
i06,e04,c5,p18,l1,33
i23,e01,c5,p04,l3,1
i48,e11,c1,p19,l3,4
i38,e09,c1,unknown,l2,2
i34,e03,c5,p21,l3,4
i06,e09,c5,p11,l2,10
i41,e08,c1,p02,l3,18132
