i06,e10,c5,p29,l3,8401
i38,e10,c1,p07,l3,4265
i06,e10,c5,p16,l3,10055
i38,e10,c1,p02,l3,3918
i06,e10,c5,p10,l4,3607
i38,e10,c1,p01,l1,19
i38,e10,c1,p01,l4,457
i38,e10,c1,p16,l4,85
i14,e08,c5,p08,l3,5533
i46,e11,c1,p15,l3,2812
i06,e10,c5,p31,l4,2759
i14,e11,c5,p22,l3,2744
i38,e10,c1,p01,l2,39
i14,e01,c5,p10,l3,2719
i02,e08,c1,p11,l3,2737
i02,e04,c1,p02,l3,5443
i14,e08,c5,p13,l3,2739
i38,e06,c1,p32,l3,2732
i06,e11,c5,p25,l2,2724
i12,e08,c5,p18,l3,2722
i17,e01,c5,p18,l3,2719
i38,e09,c1,p18,l2,3
i38,e10,c1,p26,l3,2771
i46,e09,c1,p01,l3,2720
i05,e12,c1,p35,l3,2721
i13,e05,c5,p19,l3,2720
i06,e01,c5,p15,l3,5442
i12,e08,c5,p12,l3,2725
i46,e11,c1,p05,l3,2722
i42,e02,c5,p10,l3,2719
i06,e05,c5,p18,l1,2719
i38,e10,c1,p05,l2,3
i17,e04,c5,p14,l3,5447
i38,e01,c1,p21,l3,2720
i14,e04,c5,p10,l3,5437
i39,e04,c5,p17,l3,5437
i38,e10,c1,p13,l4,607
i06,e10,c5,p09,l3,6380
i38,e10,c1,p10,l4,1160
i38,e10,c1,p20,l3,3027
i38,e06,c1,p11,l3,2774
i34,e03,c5,p28,l3,2722
i02,e08,c1,p10,l3,2800
i06,e08,c5,p03,l2,2962
i14,e04,c5,p04,l3,5454
i05,e08,c1,p35,l3,2740
i16,e04,c5,p01,l3,5448
i06,e11,c5,p32,l2,2719
i06,e01,c5,p32,l3,5442
i17,e04,c5,p11,l3,5439
i06,e09,c5,p04,l2,2726
i38,e08,c1,p25,l2,18
i16,e08,c5,p12,l3,2722
i38,e06,c1,p02,l3,2733
i46,e04,c1,p02,l3,5437
i42,e05,c5,p32,l3,2719
i05,e06,c1,p11,l3,2719
i12,e08,c5,p16,l3,2723
i34,e08,c5,p13,l3,2719
i14,e05,c3,p03,l3,2719
i38,e01,c1,p02,l3,2725
i38,e09,c1,p29,l2,3
i05,e06,c1,p24,l3,2719
i02,e04,c1,p31,l3,5437
i46,e11,c1,p18,l3,2728
i14,e04,c5,p23,l3,5438
i38,e10,c1,p15,l3,4632
i46,e04,c1,p35,l3,5594
i14,e01,c5,p29,l3,2782
i06,e11,c5,p35,l2,2845
i38,e11,c1,p20,l2,7
i06,e11,c5,p07,l2,2732
i38,e10,c1,p11,l2,19
i46,e08,c4,p35,l3,3105
i38,e08,c1,p29,l2,13
i38,e09,c1,p03,l2,7
i02,e08,c1,p16,l3,2798
i17,e04,c5,p17,l3,5452
i06,e01,c5,p20,l3,5438
i72,e08,c1,p10,l3,2723
i02,e01,c1,p13,l3,2732
i01,e08,c1,p35,l3,2721
i06,e10,c5,p05,l1,2731
i46,e11,c1,unknown,l3,2719
i12,e08,c5,p35,l3,2722
i46,e01,c1,p04,l3,2719
i46,e06,c1,p17,l3,2719
i38,e12,c1,p02,l3,2719
i23,e04,c5,p10,l3,5437
i06,e10,c5,p24,l1,2728
i38,e09,c4,p18,l2,1
i05,e06,c1,p10,l3,2720
i42,e05,c5,p05,l3,2719
i74,e01,c5,p19,l3,2722
i38,e10,c1,p19,l3,12649
i06,e10,c5,p13,l3,9454
i38,e10,c1,p04,l4,93
i06,e10,c5,p05,l4,3062
i14,e04,c5,p29,l3,5452
i38,e06,c1,p19,l3,3029
i38,e10,c1,p20,l4,78
i14,e11,c5,p04,l3,2751
i14,e09,c5,p19,l3,2763
i14,e08,c3,p19,l3,2800
i14,e11,c5,p12,l3,2744
i38,e08,c1,p19,l2,68
i06,e01,c5,p19,l3,5481
i06,e04,c5,p13,l1,5451
i46,e08,c1,p18,l3,2871
i06,e12,c5,p18,l3,5455
i14,e08,c3,p03,l3,2724
i38,e08,c1,p16,l2,21
i38,e10,c4,p24,l4,15
i46,e09,c4,p03,l3,2723
i14,e01,c5,p19,l3,2741
i14,e11,c5,p30,l3,2723
i06,e10,c5,p25,l1,2720
i17,e11,c5,p19,l3,2719
i25,e08,c5,p10,l3,2720
i12,e04,c5,p01,l3,5442
i17,e08,c5,p15,l3,2721
i17,e08,c5,p31,l3,2719
i38,e07,c1,p14,l2,1
i12,e04,c5,p13,l3,5438
i46,e11,c1,p29,l3,2723
i34,e03,c5,p29,l3,2725
i34,e04,c5,p10,l3,5437
i14,e12,c5,p22,l3,2719
i46,e01,c1,p24,l3,2720
i34,e08,c5,p15,l3,2719
i38,e04,c1,p11,l1,2719
i46,e01,c1,p11,l3,2720
i46,e11,c1,p14,l3,2720
i17,e04,c5,p24,l3,5437
i06,e10,c5,p05,l3,9641
i14,e11,c5,p16,l3,2764
i14,e08,c5,p01,l3,2865
