i38,e10,c1,p10,l4,14325
i02,e08,c1,p05,l3,12918
i17,e01,c5,p05,l3,1
i17,e01,c5,p10,l3,13
i06,e01,c5,p03,l3,17
i38,e10,c1,p07,l3,1482
i38,e10,c1,p14,l2,4
i38,e10,c1,p35,l4,12991
i06,e10,c5,p18,l4,12956
i06,e10,c5,p28,l4,12897
i38,e01,c1,p10,l3,24
i38,e11,c1,p12,l2,31
i05,e07,c1,p35,l3,4
i17,e04,c5,p02,l3,15
i06,e09,c5,p19,l2,45
i06,e04,c5,p01,l1,6
i38,e01,c1,p32,l3,6
i38,e01,c1,p18,l3,3
i34,e04,c5,p11,l3,2
i38,e10,c4,p14,l3,10
i34,e04,c5,p19,l3,4
i46,e09,c1,p13,l3,1
i06,e01,c5,p07,l3,2
i46,e06,c1,p35,l3,1
i06,e09,c5,p18,l2,1
i46,e01,c1,p19,l3,1
i38,e01,c1,p03,l3,2
i01,e08,c1,p19,l3,12846
i18,e04,c1,p35,l3,1
i12,e08,c5,p01,l3,12849
i06,e09,c5,p15,l2,9
i38,e10,c1,p35,l2,120
i06,e08,c5,p35,l2,13125
i38,e08,c1,p25,l2,12892
i06,e09,c5,p23,l2,17
i42,e02,c5,p15,l3,3
i06,e04,c5,p32,l1,12
i06,e10,c5,p28,l3,366
i38,e06,c1,p22,l3,60
i38,e11,c1,p14,l2,10
i02,e01,c1,p14,l3,30
i06,e10,c5,p14,l4,12909
i38,e08,c1,p09,l2,12851
i38,e10,c4,p16,l4,12854
i02,e08,c1,p01,l3,12866
i38,e10,c1,p04,l4,12995
i05,e04,c1,p35,l3,1
i14,e08,c5,p12,l3,12852
i06,e10,c5,p16,l1,11
i50,e01,c1,p35,l3,1
i06,e11,c5,p17,l2,8
i46,e08,c4,p19,l3,12847
i16,e04,c5,p15,l3,1
i89,e09,c1,p19,l3,1
i38,e01,c1,p08,l3,1
i23,e04,c5,p03,l3,1
i06,e04,c5,p07,l1,3
i14,e08,c3,p10,l3,12846
i66,e04,c3,p35,l3,1
i38,e06,c4,p17,l3,14
i15,e01,c6,p35,l3,13
i12,e08,c5,p18,l3,12851
i17,e04,c5,p15,l3,25
i38,e10,c1,p17,l4,13073
i17,e04,c5,p03,l3,31
i09,e04,c5,p35,l3,1
i38,e11,c1,p35,l2,8
i38,e10,c1,p01,l1,8
i06,e11,c5,p10,l2,213
i06,e10,c5,p22,l2,29
i06,e10,c5,p31,l4,12886
i02,e01,c1,p11,l3,25
i16,e08,c5,p12,l3,12859
i17,e09,c5,p10,l3,4
i34,e08,c5,p21,l3,12851
i17,e09,c5,p35,l3,1
i06,e09,c5,p25,l2,3
i38,e01,c1,p22,l3,8
i34,e03,c5,p21,l3,6
i06,e10,c3,p07,l4,12848
i06,e11,c5,p18,l2,6
i06,e01,c5,p09,l3,5
i38,e10,c1,unknown,l3,4
i14,e04,c5,p10,l3,2
i38,e10,c4,p29,l1,1
i06,e10,c3,p09,l1,1
i38,e10,c1,p05,l4,13046
i14,e08,c5,p05,l3,12916
i14,e08,c5,p11,l3,12857
i15,e09,c2,p35,l3,33
i06,e12,c5,p18,l3,40
i06,e12,c5,p11,l3,76
i38,e08,c1,p28,l2,12846
i38,e08,c1,p05,l2,12865
i06,e04,c5,p13,l1,13
i17,e01,c5,p16,l3,4
i38,e10,c1,p06,l2,8
i06,e10,c3,p09,l3,35
i38,e08,c1,p24,l2,12940
i02,e04,c1,p07,l3,1
i16,e08,c5,p22,l3,12855
i06,e09,c5,p06,l2,3
i38,e09,c1,p09,l2,1
i38,e12,c1,p10,l3,4
i38,e10,c1,p16,l1,9
i06,e09,c5,p32,l2,2
i06,e09,c5,p21,l2,6
i38,e04,c1,p11,l1,4
i38,e10,c4,p24,l1,1
i38,e04,c1,p32,l1,1
i38,e11,c4,p29,l2,1
i06,e08,c5,p10,l2,13688
i38,e10,c1,p21,l3,1643
i38,e10,c4,p17,l4,12856
i38,e10,c1,p28,l3,161
i38,e10,c1,p12,l3,667
i38,e06,c1,p03,l3,102
i02,e08,c1,p15,l3,12861
i38,e06,c1,p11,l3,115
i06,e09,c5,p13,l2,10
i02,e08,c1,p23,l3,12873
i34,e03,c5,p35,l3,32
i02,e09,c1,p23,l3,2
i21,e03,c1,p12,l3,3
i38,e06,c1,p07,l3,30
i05,e08,c1,p01,l3,12857
i06,e10,c5,p13,l1,14
i06,e11,c5,p13,l2,32
i06,e11,c5,p20,l2,22
i12,e08,c5,p07,l3,12848
i12,e08,c5,p03,l3,12852
i14,e08,c3,p05,l3,12846
i34,e08,c5,p16,l3,12847
i14,e08,c5,p26,l3,12848
i14,e08,c5,p02,l3,12848
i06,e10,c5,p21,l1,3
i38,e12,c1,p12,l3,8
i38,e07,c1,p12,l2,1
i05,e06,c1,p19,l3,1
i38,e10,c1,p24,l1,1
i06,e05,c5,p03,l1,1
i12,e09,c5,p19,l3,1
i06,e08,c5,p21,l2,13473
i02,e04,c1,p03,l3,18
i02,e04,c1,p12,l3,24
i06,e12,c5,p32,l3,18
i06,e12,c5,p15,l3,57
i38,e10,c1,p11,l3,2939
i38,e10,c1,p01,l4,13393
i42,e05,c5,p11,l3,9
i46,e11,c4,p35,l3,154
i38,e10,c4,p10,l4,12894
i06,e11,c5,p35,l2,161
i38,e10,c1,p20,l3,136
i38,e10,c1,p25,l4,12917
i46,e11,c1,p21,l3,40
i02,e09,c1,p12,l3,8
i34,e01,c5,p17,l3,2
i14,e08,c5,p29,l3,12851
i16,e08,c5,p21,l3,12855
i05,e12,c1,p07,l3,6
i38,e04,c1,p14,l1,1
i38,e10,c1,p18,l2,4
i38,e04,c1,p01,l1,2
i38,e10,c4,p12,l3,2
i42,e05,c5,p05,l3,1
i06,e10,c5,p03,l1,7
i06,e01,c5,p22,l3,6
i46,e11,c1,p04,l3,6
i03,e10,c5,p02,l3,3
i34,e01,c5,p35,l3,1
i46,e08,c1,p32,l3,12847
i34,e03,c5,p08,l3,1
i21,e01,c1,p12,l3,1
i06,e10,c5,p19,l3,12683
i02,e08,c1,p04,l3,12937
i06,e12,c5,p23,l3,102
i06,e08,c5,p02,l2,13030
i17,e04,c5,p21,l3,35
i38,e10,c4,p17,l3,4
i06,e10,c5,p16,l4,13118
i06,e10,c5,p02,l4,12923
