i38,e01,c1,p10,l3,2679
i38,e10,c1,p05,l4,5024
i06,e10,c5,p02,l2,1218
i38,e10,c1,p03,l4,7255
i38,e10,c1,p14,l4,4318
i38,e10,c1,p01,l4,6796
i06,e10,c3,p10,l3,1660
i38,e10,c4,p03,l3,1619
i38,e10,c1,p10,l1,1369
i06,e10,c5,p18,l2,1254
i38,e10,c4,p11,l3,1553
i14,e09,c5,p08,l3,2427
i02,e08,c1,p14,l3,2454
i06,e10,c5,p33,l3,2542
i38,e10,c1,p23,l2,1230
i38,e10,c1,unknown,l3,2431
i26,e11,c1,p35,l3,3651
i06,e10,c5,p01,l1,1314
i38,e11,c4,p01,l2,1218
i06,e01,c5,p13,l3,2459
i14,e04,c5,p35,l3,3640
i38,e09,c1,p05,l2,1247
i13,e08,c5,p10,l3,2438
i38,e01,c7,p32,l3,2429
i34,e03,c5,p07,l3,2445
i34,e08,c5,p04,l3,2427
i06,e01,c5,p09,l3,2434
i07,e08,c5,p19,l3,3638
i61,e01,c1,p35,l3,2427
i46,e11,c4,p01,l3,2431
i06,e09,c5,p31,l2,1217
i38,e09,c1,p02,l2,1221
i17,e08,c5,p19,l3,3639
i34,e09,c5,p07,l3,2425
i13,e08,c5,p19,l3,3640
i14,e04,c5,p32,l3,3639
i02,e09,c1,p02,l3,2425
i38,e07,c1,p19,l2,1215
i34,e08,c5,p14,l3,2425
i16,e04,c5,p19,l3,4849
i107,e04,c2,p35,l3,2425
i38,e11,c4,p28,l2,1213
i46,e01,c1,p21,l3,2426
i38,e01,c4,p06,l3,1213
i02,e08,c1,p32,l3,2426
i06,e07,c5,p02,l2,1213
i38,e01,c1,p35,l3,2425
i38,e10,c4,p16,l2,1
i14,e08,c5,p26,l3,2426
i46,e06,c1,p03,l3,2425
i06,e09,c5,p26,l2,1213
i14,e04,c5,p05,l3,3637
i06,e10,c5,p13,l3,30319
i06,e11,c5,p01,l2,2778
i06,e04,c5,p10,l1,2603
i38,e10,c1,p35,l3,3018
i05,e04,c1,p29,l3,3655
i38,e10,c1,p02,l4,4439
i06,e10,c5,p21,l2,1300
i14,e01,c5,p19,l3,3648
i38,e11,c1,p17,l2,2583
i38,e10,c4,p32,l3,1420
i38,e11,c1,p24,l2,2509
i38,e10,c7,p05,l3,2482
i38,e10,c1,p22,l2,1247
i06,e10,c5,p10,l1,1381
i38,e09,c1,p03,l2,1250
i06,e10,c5,p31,l4,2616
i38,e06,c4,p10,l3,1335
i06,e04,c5,p01,l1,2541
i46,e04,c1,p17,l3,3644
i06,e09,c5,p01,l2,1271
i38,e09,c1,p01,l2,1265
i02,e04,c1,p08,l3,3641
i38,e10,c1,p14,l1,1220
i46,e08,c1,p29,l3,2451
i14,e12,c5,p19,l3,3856
i06,e01,c5,p01,l3,2471
i38,e04,c1,p12,l1,2504
i38,e10,c1,p02,l1,1223
i02,e09,c1,p07,l3,2441
i38,e09,c1,p22,l2,1223
i38,e06,c1,p30,l3,2455
i38,e09,c1,p32,l2,1243
i38,e11,c7,p10,l2,3639
i02,e08,c1,p01,l3,2435
i38,e01,c1,p02,l3,2448
i46,e11,c1,p02,l3,3637
i43,e01,c1,p35,l3,2430
i06,e12,c5,p02,l3,2441
i39,e09,c5,p03,l3,2427
i03,e04,c5,p23,l3,3637
i14,e09,c5,p32,l3,2428
i05,e06,c1,p29,l3,2427
i38,e10,c1,p09,l1,1225
i39,e04,c5,p03,l3,3642
i06,e04,c5,p08,l1,2437
i06,e08,c3,p17,l2,3
i14,e09,c5,p03,l3,2427
i13,e11,c5,p10,l3,3637
i06,e12,c5,p26,l3,2426
i16,e09,c5,p19,l3,3637
i38,e10,c4,p03,l1,1
i06,e04,c5,p16,l1,2523
i06,e10,c5,p18,l3,21182
i46,e08,c1,p04,l3,2501
i06,e09,c5,p29,l2,1266
i38,e04,c4,p19,l1,2427
i06,e04,c5,p03,l1,2480
i02,e08,c1,p09,l3,2428
i06,e10,c5,p24,l1,1249
i38,e06,c1,p25,l3,2518
i38,e10,c4,p13,l4,2518
i38,e10,c4,p10,l3,1979
i06,e10,c3,p06,l4,2431
i38,e06,c4,p28,l3,1243
i38,e10,c1,p06,l4,4187
i38,e11,c1,p12,l2,2554
i49,e10,c1,p35,l3,2444
i06,e10,c3,p02,l3,1387
i06,e10,c3,p24,l3,1350
i38,e10,c4,p02,l4,2443
i14,e08,c5,p17,l3,2445
i42,e05,c5,p19,l3,3640
i14,e08,c5,p10,l3,2434
i25,e10,c5,p12,l4,2429
i05,e08,c1,p13,l3,2427
i13,e08,c5,p03,l3,2430
i17,e11,c5,p12,l3,3638
i05,e12,c1,p24,l3,2425
i41,e07,c1,p10,l3,2425
i14,e01,c5,p18,l3,2425
i06,e10,c5,p09,l2,1213
i34,e03,c5,p08,l3,2425
i14,e08,c5,p35,l3,2432
i05,e09,c1,p32,l3,2425
i06,e04,c5,p30,l1,2427
i30,e04,c1,p13,l3,3639
i05,e08,c1,p19,l3,2436
i23,e09,c5,p10,l3,2427
i38,e11,c4,p03,l2,1218
i38,e11,c4,p11,l2,1217
i06,e09,c5,p30,l2,1214
i30,e01,c1,p07,l3,2427
i05,e06,c1,p15,l3,2426
i05,e01,c1,p10,l3,2430
i42,e05,c5,p14,l3,2425
i23,e09,c5,p16,l3,2426
i38,e09,c1,p31,l2,1214
i05,e03,c1,p20,l3,2425
i38,e10,c1,p10,l4,13564
i06,e10,c5,p17,l3,25622
i06,e08,c5,p19,l2,6053
i06,e08,c5,p21,l2,1826
i14,e04,c5,p25,l3,3642
i06,e12,c5,p04,l3,2481
i38,e10,c1,p32,l4,4363
i06,e11,c5,p12,l2,2657
i06,e08,c3,p19,l2,1253
i09,e05,c5,p22,l3,2425
i38,e10,c1,p29,l3,6475
i38,e10,c4,p07,l2,70
i06,e10,c5,p28,l2,1226
i38,e10,c4,p28,l4,2442
i38,e09,c1,p17,l2,1236
i46,e01,c1,p35,l3,2513
i38,e10,c4,p19,l4,3859
i06,e01,c5,p15,l3,2485
i46,e08,c1,p11,l3,2496
i38,e10,c1,p04,l1,1223
i38,e10,c1,unknown,l3,2440
i38,e04,c7,p13,l1,2455
i39,e09,c5,p35,l3,2452
i38,e01,c1,p22,l3,2430
i13,e01,c5,p17,l3,2425
i17,e04,c5,p01,l3,3661
i30,e01,c1,p19,l3,2431
i38,e11,c4,p21,l2,1214
i33,e03,c1,p10,l3,2427
i05,e08,c1,p11,l3,2435
i38,e01,c4,p28,l3,1218
i38,e11,c4,p22,l2,1214
i02,e04,c1,p15,l3,3644
i42,e05,c5,p29,l3,2430
i38,e11,c1,p33,l2,3637
i38,e05,c1,p31,l1,1213
i16,e08,c5,p18,l3,2427
i02,e08,c4,p35,l3,1216
i14,e11,c5,p08,l3,3637
i39,e09,c5,p01,l3,2425
i17,e01,c5,p01,l3,2426
i23,e04,c5,p10,l3,3637
i38,e10,c1,p12,l3,13201
i06,e08,c5,p13,l2,1960
i06,e11,c5,p05,l2,2693
i06,e10,c5,p20,l4,2810
i06,e10,c5,p07,l3,16300
i06,e11,c5,p03,l2,2718
i06,e08,c3,p10,l2,3
i14,e11,c5,p19,l3,4852
i38,e10,c1,p07,l4,4616
i06,e08,c5,p09,l2,1581
i12,e08,c5,p13,l3,2431
i06,e09,c5,p11,l2,1243
i38,e11,c1,p05,l2,2531
i38,e09,c1,p07,l2,1227
i38,e11,c1,p22,l2,2465
i05,e09,c1,p35,l3,2442
i12,e04,c5,p12,l3,3637
i06,e10,c5,p35,l1,1254
i06,e12,c5,p17,l3,2453
i06,e04,c5,p09,l1,2452
i06,e01,c5,p23,l3,2477
i38,e01,c1,p04,l3,2445
i06,e10,c3,p16,l4,2428
i38,e12,c1,p29,l3,2625
i34,e03,c5,p05,l3,2453
i38,e09,c4,p19,l2,1219
i48,e11,c1,p03,l3,3637
i05,e06,c1,p22,l3,2425
i44,e08,c3,p10,l3,1252
i05,e06,c1,p11,l3,2426
i21,e09,c1,p12,l3,2431
i02,e01,c1,p23,l3,2433
i41,e01,c1,p19,l3,2427
i41,e07,c1,p23,l3,2442
i38,e08,c7,p10,l2,2430
i38,e04,c1,p17,l1,2431
i38,e10,c7,p13,l2,2428
i43,e01,c1,p11,l3,2425
i05,e03,c1,p35,l3,2434
i16,e04,c5,p13,l3,3641
i34,e03,c5,p03,l3,2432
i34,e08,c5,p08,l3,2425
i36,e09,c5,p35,l3,2425
i17,e08,c5,p21,l3,2426
i14,e01,c5,p25,l3,2425
i46,e08,c1,p14,l3,2429
i12,e04,c5,p21,l3,3641
i01,e01,c1,p10,l3,2425
i41,e07,c1,p14,l3,2426
i46,e09,c1,p12,l3,2426
i33,e01,c1,p19,l3,2425
i05,e08,c1,p20,l3,2425
i17,e08,c5,p06,l3,2425
i132,e09,c1,p35,l3,2426
i14,e05,c5,p32,l3,2425
i46,e04,c1,p21,l3,3637
i34,e09,c5,p06,l3,2425
i14,e11,c5,p11,l3,3637
i14,e12,c5,p10,l3,2426
i46,e04,c1,p03,l3,3637
i38,e10,c1,p03,l3,20862
i06,e10,c5,p15,l4,4724
i48,e04,c1,p32,l3,3641
i01,e08,c1,p19,l3,2426
i38,e04,c1,p10,l1,2832
i06,e04,c5,p13,l1,2456
i02,e08,c1,p18,l3,2438
i06,e10,c5,p17,l2,1317
i06,e10,c3,p21,l3,1428
i38,e10,c4,p19,l3,3618
i02,e09,c1,p13,l3,2464
i41,e04,c1,p19,l3,3641
i06,e10,c3,p19,l4,3709
i02,e01,c1,p21,l3,2457
i38,e10,c1,p16,l2,1261
i06,e10,c5,p21,l1,1312
i38,e08,c1,p14,l2,1228
i06,e12,c5,p01,l3,2474
i38,e05,c1,p01,l1,1213
i06,e10,c5,p29,l2,1308
i38,e10,c1,unknown,l1,1213
i38,e01,c1,p17,l3,2449
i67,e10,c5,p35,l3,2435
i17,e11,c5,p01,l3,3638
i06,e11,c5,p26,l2,2457
i38,e10,c4,p22,l3,1227
i06,e09,c3,p19,l2,1218
i12,e09,c5,p19,l3,3641
i06,e10,c5,p23,l1,1247
i38,e10,c1,unknown,l4,3645
i14,e04,c5,p11,l3,3648
i06,e10,c5,p22,l1,1239
i34,e09,c5,p10,l3,2428
i34,e08,c5,p32,l3,2428
i01,e11,c1,p35,l3,3638
i38,e09,c4,p28,l2,6
i05,e03,c1,p03,l3,2426
i16,e04,c5,p18,l3,3640
i13,e03,c5,p22,l3,2426
i13,e08,c5,p21,l3,2426
i38,e08,c4,p01,l2,2
i06,e10,c5,p31,l2,1215
i38,e08,c1,unknown,l2,1213
i17,e01,c5,p16,l3,2425
i38,e10,c4,p24,l1,1
i17,e04,c5,p03,l3,3638
i13,e09,c5,p11,l3,2425
i13,e11,c5,p35,l3,3638
i16,e09,c5,p01,l3,2425
i43,e08,c1,p07,l3,2425
i38,e08,c1,p01,l2,1534
i06,e04,c5,p15,l1,2497
i06,e11,c5,p06,l2,2555
i05,e03,c1,p19,l3,2433
i06,e10,c5,p05,l3,32801
i06,e10,c5,p02,l4,3152
i38,e10,c1,p04,l3,7623
i38,e08,c1,p19,l2,1698
i38,e06,c1,p12,l3,2854
i38,e08,c1,p03,l2,2719
i38,e06,c1,p18,l3,2881
i06,e08,c5,p20,l2,1277
i34,e03,c5,p04,l3,2438
i38,e10,c1,p14,l2,1273
i38,e10,c1,p25,l4,3863
i06,e10,c5,p03,l4,4354
i38,e01,c1,p01,l3,2510
i06,e10,c5,p10,l2,1401
i38,e10,c4,p10,l4,2540
i38,e06,c1,p06,l3,2619
i38,e01,c1,p21,l3,2477
i38,e11,c4,p10,l2,1226
i38,e08,c1,p32,l2,1239
i43,e08,c1,p35,l3,2440
i38,e09,c1,p12,l2,1277
i02,e04,c1,p13,l3,3707
i17,e09,c5,p21,l3,2425
i38,e01,c1,p16,l3,2439
i06,e10,c5,p03,l2,1284
i06,e10,c5,p09,l1,1232
i39,e04,c5,p32,l3,3638
i14,e04,c5,p15,l3,3645
i05,e12,c1,p18,l3,2428
i38,e10,c4,p08,l4,2432
i05,e06,c1,p17,l3,2427
i38,e05,c1,p13,l1,1214
i30,e01,c1,p12,l3,2425
i17,e09,c5,p03,l3,2425
i14,e01,c5,p03,l3,2426
i17,e08,c5,p09,l3,2425
i23,e04,c5,p06,l3,3639
i39,e04,c5,p14,l3,3637
i06,e05,c3,p19,l1,1213
i07,e09,c5,p35,l3,2425
i14,e12,c5,p05,l3,2426
i12,e01,c5,p03,l3,2425
i07,e11,c5,p03,l3,3637
i36,e08,c5,p35,l3,2425
i06,e02,c5,p10,l1,1213
i12,e09,c5,p13,l3,2425
i46,e08,c1,p20,l3,2425
i21,e03,c1,p08,l3,2425
i06,e10,c5,p25,l3,11282
i06,e04,c5,p18,l1,2475
i06,e11,c5,p04,l2,2643
i38,e10,c1,p28,l4,3973
i06,e12,c5,p25,l3,2453
i13,e11,c5,p12,l3,3638
i14,e12,c5,p21,l3,2425
i38,e10,c4,p13,l3,1775
i38,e10,c1,p13,l4,6530
i06,e09,c5,p35,l2,1242
i05,e01,c1,p35,l3,2441
i06,e10,c3,p35,l3,1286
i38,e10,c1,p08,l2,1220
i38,e10,c1,p21,l2,1262
i38,e10,c7,p13,l3,2433
i61,e08,c1,p35,l3,2800
i06,e01,c5,p05,l3,2472
i06,e10,c3,p17,l4,2434
i13,e08,c5,p04,l3,2448
i14,e08,c5,p06,l3,2437
i38,e04,c1,p03,l1,2442
i12,e04,c5,p14,l3,3639
i03,e04,c5,p18,l3,3637
i06,e10,c5,p20,l1,1217
i38,e05,c1,p17,l1,1213
i14,e08,c5,p13,l3,2436
i38,e10,c1,p31,l2,1219
i02,e01,c1,p32,l3,2431
i08,e08,c1,p35,l3,2444
i38,e07,c1,p21,l2,1213
i41,e09,c1,p19,l3,2428
i38,e04,c4,p16,l1,1214
i34,e08,c5,p05,l3,2427
i05,e04,c1,p11,l3,3645
i14,e09,c5,p10,l3,2429
i17,e09,c5,p06,l3,2426
i34,e03,c5,p28,l3,2436
i30,e09,c1,p12,l3,2427
i14,e05,c5,p17,l3,2425
i34,e04,c5,p01,l3,3637
i34,e04,c5,p07,l3,3637
i30,e01,c1,p21,l3,2425
i17,e09,c5,p16,l3,2425
i07,e12,c5,p35,l3,2556
i06,e10,c5,p20,l3,7545
i06,e08,c5,p32,l2,1476
i38,e10,c1,p07,l3,8649
i38,e10,c1,p17,l4,5341
i06,e10,c5,p04,l4,3644
i38,e10,c1,p18,l3,7194
i38,e10,c1,p24,l3,7982
i06,e04,c5,p24,l1,2491
i38,e09,c1,p23,l2,1246
i38,e10,c4,p01,l3,1433
i34,e03,c5,p19,l3,3738
i15,e04,c2,p35,l3,2444
i05,e12,c1,p35,l3,2467
i06,e10,c3,p11,l4,2458
i38,e01,c1,p24,l3,2458
i46,e11,c4,p05,l3,2427
i38,e06,c1,p23,l3,2631
i38,e04,c1,p16,l1,2453
i06,e09,c5,p17,l2,1244
i38,e01,c1,p15,l3,2447
i38,e09,c1,p04,l2,1233
i38,e10,c1,p09,l2,1232
i38,e04,c1,p24,l1,2450
i38,e10,c1,unknown,l3,2463
i14,e08,c5,p32,l3,2464
i38,e04,c7,p32,l1,2460
i17,e08,c5,p29,l3,2429
i06,e01,c5,p32,l3,2447
i38,e10,c1,p29,l1,1225
i38,e10,c1,unknown,l3,2426
i05,e04,c1,p12,l3,3637
i38,e08,c4,p06,l2,1
i18,e11,c1,p35,l3,3642
i06,e11,c3,p21,l2,1214
i17,e04,c5,p14,l3,3638
i02,e01,c1,p24,l3,2426
i17,e08,c5,p12,l3,2425
i30,e01,c1,p10,l3,2425
i12,e01,c5,p01,l3,2426
i02,e09,c1,p25,l3,2425
i38,e10,c1,p33,l2,2426
i12,e04,c5,p32,l3,3638
i38,e04,c1,p25,l1,2427
i21,e01,c1,p24,l3,2425
i06,e08,c5,p23,l2,1651
i46,e09,c1,p35,l3,2496
i38,e10,c1,p15,l4,5224
i02,e11,c1,p28,l3,3637
i38,e01,c1,p13,l3,2632
i34,e03,c5,p01,l3,2438
i38,e04,c1,p13,l1,3117
i38,e10,c4,p02,l3,1357
i38,e10,c1,p03,l1,1260
i02,e08,c1,p20,l3,2430
i38,e08,c4,p21,l2,66
i06,e09,c5,p23,l2,1246
i30,e09,c1,p04,l3,2425
i05,e06,c1,p18,l3,2426
i38,e08,c1,p21,l2,1292
i07,e12,c5,p11,l3,2444
i30,e09,c1,p13,l3,2432
i06,e10,c3,p32,l3,1228
i01,e08,c1,p35,l3,2426
i30,e09,c1,p26,l3,2426
i13,e08,c5,p13,l3,2434
i23,e09,c5,p01,l3,2425
i14,e01,c5,p16,l3,2425
i14,e11,c5,p04,l3,3637
i02,e04,c1,p06,l3,3640
i46,e01,c1,p23,l3,2425
i05,e03,c1,p02,l3,2425
i05,e03,c1,p29,l3,2426
i38,e04,c1,p06,l1,2425
i17,e04,c5,p05,l3,3637
i17,e09,c5,p04,l3,2426
i34,e09,c5,p16,l3,2425
i02,e08,c4,p17,l3,1215
i17,e01,c5,p18,l3,2425
i05,e04,c1,p19,l3,3637
i06,e07,c5,p01,l2,1213
i34,e01,c5,p17,l3,2425
i39,e04,c5,p13,l3,3637
i06,e10,c5,p24,l4,4073
i38,e10,c1,p17,l3,11553
i05,e09,c1,p19,l3,2443
i02,e08,c1,p16,l3,2464
i02,e01,c1,p05,l3,2436
i34,e03,c5,p12,l3,2438
i06,e10,c5,p35,l2,1269
i06,e10,c5,p15,l1,1292
i38,e10,c1,p20,l4,3840
i38,e10,c4,p04,l3,1541
i46,e11,c1,p01,l3,4560
i38,e06,c1,p04,l3,2654
i38,e06,c1,p08,l3,2483
i42,e05,c5,p05,l3,2429
i46,e11,c1,p14,l3,3715
i38,e09,c1,p08,l2,1217
i02,e08,c1,p29,l3,2466
i17,e04,c5,p19,l3,4873
i02,e09,c1,p15,l3,2437
i05,e12,c1,p17,l3,2435
i46,e09,c1,p24,l3,2429
i34,e03,c5,p18,l3,2436
i17,e08,c5,p22,l3,2428
i38,e11,c4,p13,l2,1217
i34,e08,c5,p20,l3,2426
i02,e01,c1,p11,l3,2449
i33,e08,c1,p19,l3,2427
i38,e08,c1,p35,l2,1218
i02,e09,c1,p23,l3,2429
i39,e01,c5,p24,l3,2425
i48,e08,c1,p35,l3,2426
i02,e09,c1,p20,l3,2425
i34,e09,c5,p32,l3,2425
i14,e01,c5,p02,l3,2425
i02,e08,c1,p25,l3,2425
i06,e10,c5,p22,l3,12512
i38,e10,c1,p05,l3,11223
i38,e10,c4,p14,l3,1255
i38,e11,c1,p10,l2,3189
i38,e10,c1,p04,l2,1243
i38,e11,c1,p28,l2,2449
i06,e08,c5,p06,l2,1382
i38,e06,c1,p07,l3,2706
i06,e11,c5,p23,l2,2768
i17,e04,c5,p10,l3,3658
i02,e08,c1,p04,l3,2467
i32,e08,c5,p35,l3,2428
i06,e12,c5,p15,l3,2608
