true,pred
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
1,0
0,0
1,0
0,0
0,0
1,0
0,0
0,0
0,0
0,0
0,0
1,0
2,0
1,0
0,0
2,0
0,0
1,0
5,0
1,0
1,0
0,0
1,0
0,0
3,0
1,0
1,0
1,0
3,0
0,0
0,0
1,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
1,0
1,0
1,0
2,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
1,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
1,0
0,0
0,0
0,0
0,0
1,0
0,0
0,0
3,0
0,0
0,0
0,0
0,0
1,0
0,0
0,0
1,0
0,0
0,0
0,0
0,0
2,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
1,0
0,0
1,0
0,0
0,0
0,0
1,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
1,0
0,0
0,0
0,0
1,0
0,0
0,0
0,0
0,0
1,0
0,0
0,0
1,0
0,0
0,0
0,0
1,0
0,0
1,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
1,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
2,0
5,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
3,0
0,0
1,0
2,0
3,0
0,0
0,0
3,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
1,0
0,0
0,0
1,0
0,0
0,0
0,0
0,0
0,0
0,0
1,0
0,0
2,0
0,0
1,0
2,0
7,0
33,0
26,0
41,0
87,0
53,0
85,0
92,0
104,0
89,0
72,0
35,0
19,0
20,0
40,0
43,0
67,0
91,0
93,0
118,0
109,0
114,0
102,0
66,0
17,0
1,0
0,0
1,0
1,0
1,0
7,0
8,0
5,0
8,0
12,0
10,0
13,0
10,0
11,0
8,0
9,0
9,0
13,0
8,0
17,0
11,0
19,0
21,0
12,0
14,0
10,0
18,0
4,0
3,0
4,0
2,0
12,0
8,0
15,0
10,0
9,0
16,0
37,0
37,0
26,0
30,0
31,0
27,0
38,0
12,0
9,0
14,0
14,0
14,0
7,0
13,0
24,0
17,0
7,0
10,0
11,0
15,0
9,0
0,0
3,0
14,0
23,0
28,0
23,0
39,0
30,0
22,0
14,0
30,0
20,0
26,0
10,0
11,0
9,0
22,0
21,0
25,0
12,0
23,0
