true,pred
247,0
184,0
113,0
112,0
72,0
97,0
79,0
73,0
94,0
102,0
66,0
94,0
85,0
102,0
87,0
74,0
58,0
33,0
45,0
50,0
49,0
50,0
30,0
44,0
46,0
31,0
19,0
21,0
13,0
17,0
19,0
9,0
24,0
27,0
17,0
21,0
36,0
24,0
20,0
27,0
19,0
14,0
11,0
11,0
18,0
10,0
20,0
7,0
14,0
12,0
12,0
18,0
37,0
16,0
11,0
32,0
8,0
6,0
1,0
20,0
7,0
30,0
20,0
22,0
34,0
4,0
8,0
8,0
11,0
49,0
25,0
24,0
44,0
33,0
32,0
46,0
37,0
28,0
26,0
62,0
47,0
26,0
47,0
40,0
85,0
85,0
78,0
161,0
75,0
83,0
80,0
82,0
85,0
64,0
92,0
98,0
120,0
108,0
88,0
97,0
96,0
119,0
159,0
200,0
113,0
124,0
129,0
123,0
135,0
68,0
108,0
100,0
95,0
128,0
179,0
163,0
151,0
162,0
146,0
121,0
195,0
226,0
143,0
139,0
322,0
235,0
158,0
167,0
161,0
125,0
150,0
146,0
152,0
164,0
183,0
139,0
118,0
114,0
140,0
162,0
160,0
178,0
215,0
155,0
121,0
183,0
141,0
156,0
138,0
148,0
191,0
191,0
178,0
145,0
178,0
138,0
142,0
160,0
128,0
293,0
198,0
170,0
129,0
156,0
134,0
192,0
104,0
96,0
113,0
102,0
102,0
158,0
123,0
186,0
124,0
130,0
100,0
104,0
120,0
153,0
123,0
147,0
193,0
146,0
157,0
145,0
175,0
169,0
142,0
142,0
232,0
154,0
154,0
144,0
140,0
153,0
162,0
154,0
156,0
89,0
98,0
113,0
114,0
157,0
118,0
84,0
92,0
168,0
167,0
129,0
316,0
179,0
110,0
182,0
103,0
136,0
177,0
140,0
128,0
122,0
124,0
114,0
120,0
151,0
112,0
97,0
192,0
165,0
159,0
149,0
127,0
146,0
113,0
141,0
143,0
95,0
115,0
202,0
153,0
143,0
178,0
135,0
136,0
171,0
91,0
134,0
170,0
149,0
134,0
115,0
207,0
136,0
162,0
80,0
139,0
101,0
145,0
110,0
167,0
148,0
155,0
117,0
132,0
235,0
305,0
167,0
138,0
442,0
178,0
138,0
144,0
157,0
176,0
85,0
131,0
235,0
128,0
187,0
93,0
89,0
106,0
114,0
84,0
69,0
98,0
100,0
58,0
73,0
116,0
157,0
160,0
194,0
58,0
69,0
95,0
58,0
50,0
54,0
66,0
66,0
42,0
26,0
33,0
44,0
26,0
15,0
27,0
53,0
31,0
44,0
45,0
140,0
43,0
16,0
16,0
15,0
14,0
35,0
29,0
16,0
33,0
18,0
13,0
16,0
29,0
3,0
11,0
11,0
36,0
20,0
12,0
8,0
8,0
6,0
36,0
2,0
3,0
25,0
9,0
10,0
29,0
24,0
13,0
108,0
722,0
241,0
242,0
21,0
12,0
7,0
4,0
8,0
7,0
12,0
17,0
21,0
5,0
15,0
24,0
37,0
29,0
32,0
6,0
16,0
6,0
15,0
37,0
44,0
32,0
54,0
42,0
43,0
45,0
15,0
40,0
43,0
53,0
95,0
97,0
93,0
96,0
84,0
68,0
89,0
77,0
107,0
52,0
438,0
234,0
202,0
141,0
129,0
146,0
163,0
205,0
215,0
148,0
124,0
151,0
156,0
101,0
113,0
106,0
118,0
187,0
123,0
156,0
90,0
139,0
195,0
182,0
193,0
141,0
128,0
147,0
81,0
219,0
119,0
155,0
140,0
192,0
226,0
144,0
389,0
149,0
125,0
92,0
124,0
126,0
108,0
106,0
103,0
169,0
125,0
106,0
177,0
144,0
150,0
141,0
134,0
136,0
113,0
146,0
133,0
111,0
121,0
142,0
126,0
155,0
103,0
157,0
121,0
188,0
146,0
162,0
439,0
204,0
230,0
157,0
136,0
127,0
90,0
147,0
118,0
150,0
99,0
146,0
109,0
122,0
101,0
86,0
120,0
76,0
149,0
110,0
124,0
209,0
126,0
125,0
62,0
104,0
116,0
196,0
108,0
108,0
273,0
147,0
167,0
120,0
110,0
65,0
99,0
107,0
129,0
106,0
103,0
122,0
139,0
111,0
105,0
117,0
122,0
140,0
64,0
104,0
95,0
94,0
85,0
132,0
126,0
87,0
62,0
94,0
66,0
117,0
123,0
103,0
186,0
123,0
93,0
113,0
80,0
121,0
120,0
102,0
112,0
111,0
85,0
108,0
124,0
110,0
130,0
181,0
257,0
415,0
269,0
137,0
123,0
112,0
151,0
125,0
144,0
134,0
155,0
151,0
130,0
138,0
117,0
112,0
174,0
155,0
193,0
191,0
905,0
127,0
173,0
194,0
188,0
139,0
189,0
191,0
242,0
83,0
136,0
110,0
121,0
137,0
103,0
77,0
75,0
181,0
82,0
101,0
57,0
89,0
40,0
136,0
128,0
107,0
294,0
119,0
73,0
111,0
53,0
79,0
156,0
271,0
113,0
47,0
58,0
37,0
31,0
32,0
56,0
27,0
51,0
45,0
31,0
19,0
11,0
8,0
29,0
22,0
26,0
12,0
35,0
31,0
15,0
12,0
3,0
18,0
9,0
29,0
34,0
12,0
25,0
7,0
12,0
23,0
25,0
14,0
17,0
5,0
9,0
5,0
5,0
12,0
9,0
19,0
44,0
12,0
2,0
5,0
4,0
10,0
6,0
9,0
24,0
7,0
1,0
19,0
21,0
7,0
9,0
27,0
17,0
24,0
14,0
29,0
25,0
20,0
22,0
39,0
61,0
31,0
51,0
57,0
69,0
29,0
56,0
59,0
71,0
57,0
71,0
93,0
245,0
98,0
89,0
94,0
86,0
124,0
368,0
72,0
152,0
115,0
101,0
94,0
88,0
121,0
62,0
107,0
169,0
158,0
126,0
123,0
73,0
79,0
143,0
145,0
718,0
116,0
145,0
87,0
109,0
172,0
204,0
146,0
314,0
169,0
126,0
139,0
155,0
132,0
160,0
122,0
138,0
148,0
99,0
158,0
112,0
121,0
194,0
119,0
115,0
185,0
209,0
198,0
161,0
235,0
220,0
421,0
229,0
245,0
150,0
204,0
199,0
168,0
144,0
164,0
281,0
271,0
172,0
280,0
220,0
237,0
181,0
156,0
238,0
180,0
128,0
161,0
195,0
166,0
246,0
236,0
163,0
201,0
166,0
190,0
173,0
162,0
177,0
187,0
143,0
104,0
138,0
142,0
104,0
172,0
155,0
154,0
152,0
168,0
176,0
122,0
166,0
145,0
166,0
174,0
161,0
190,0
120,0
156,0
114,0
166,0
253,0
227,0
286,0
145,0
163,0
198,0
132,0
165,0
168,0
164,0
203,0
114,0
152,0
192,0
211,0
137,0
154,0
232,0
146,0
170,0
168,0
137,0
107,0
160,0
164,0
207,0
149,0
163,0
162,0
212,0
167,0
150,0
156,0
172,0
117,0
137,0
150,0
256,0
187,0
192,0
304,0
150,0
149,0
381,0
576,0
283,0
165,0
211,0
187,0
200,0
216,0
270,0
160,0
171,0
123,0
503,0
318,0
206,0
189,0
221,0
210,0
186,0
273,0
253,0
231,0
177,0
175,0
195,0
170,0
225,0
302,0
154,0
247,0
279,0
137,0
164,0
154,0
142,0
470,0
164,0
126,0
148,0
146,0
171,0
140,0
84,0
111,0
77,0
137,0
175,0
150,0
63,0
92,0
109,0
80,0
96,0
73,0
83,0
45,0
103,0
154,0
93,0
69,0
95,0
64,0
54,0
44,0
60,0
40,0
43,0
37,0
64,0
49,0
15,0
8,0
13,0
16,0
11,0
20,0
11,0
7,0
17,0
41,0
31,0
3,0
29,0
27,0
13,0
4,0
21,0
21,0
31,0
26,0
14,0
9,0
41,0
32,0
18,0
14,0
18,0
16,0
35,0
22,0
21,0
17,0
12,0
20,0
17,0
28,0
3,0
16,0
18,0
12,0
9,0
16,0
6,0
3,0
21,0
12,0
12,0
19,0
46,0
33,0
20,0
52,0
17,0
69,0
85,0
47,0
44,0
50,0
63,0
54,0
66,0
62,0
102,0
132,0
139,0
87,0
74,0
122,0
110,0
149,0
104,0
138,0
144,0
151,0
166,0
139,0
146,0
112,0
124,0
111,0
157,0
166,0
184,0
214,0
122,0
153,0
195,0
172,0
230,0
185,0
162,0
183,0
168,0
117,0
161,0
178,0
254,0
186,0
140,0
193,0
186,0
220,0
199,0
231,0
231,0
164,0
187,0
234,0
181,0
219,0
165,0
153,0
216,0
187,0
203,0
183,0
163,0
185,0
273,0
217,0
212,0
226,0
250,0
228,0
185,0
163,0
186,0
237,0
298,0
196,0
220,0
207,0
198,0
213,0
182,0
232,0
237,0
312,0
201,0
250,0
222,0
169,0
246,0
183,0
194,0
194,0
188,0
160,0
223,0
208,0
191,0
261,0
303,0
251,0
177,0
234,0
202,0
253,0
180,0
183,0
189,0
177,0
577,0
187,0
281,0
319,0
148,0
174,0
213,0
204,0
189,0
257,0
211,0
178,0
182,0
257,0
154,0
251,0
226,0
183,0
203,0
239,0
295,0
184,0
183,0
147,0
156,0
220,0
206,0
208,0
181,0
222,0
113,0
164,0
173,0
166,0
134,0
134,0
188,0
169,0
188,0
150,0
178,0
218,0
238,0
196,0
198,0
176,0
222,0
203,0
198,0
216,0
235,0
129,0
206,0
301,0
203,0
236,0
162,0
129,0
166,0
215,0
129,0
201,0
182,0
157,0
202,0
213,0
279,0
222,0
240,0
289,0
236,0
268,0
166,0
227,0
224,0
155,0
275,0
221,0
294,0
269,0
196,0
219,0
214,0
228,0
228,0
202,0
224,0
513,0
179,0
153,0
149,0
174,0
179,0
113,0
193,0
202,0
84,0
199,0
168,0
151,0
147,0
194,0
288,0
138,0
131,0
139,0
82,0
158,0
82,0
59,0
79,0
144,0
85,0
50,0
144,0
52,0
55,0
46,0
33,0
74,0
84,0
54,0
35,0
58,0
27,0
33,0
58,0
34,0
39,0
32,0
35,0
21,0
25,0
40,0
50,0
90,0
14,0
30,0
25,0
