true,pred
12,0
6,0
8,0
15,0
12,0
5,0
6,0
12,0
5,0
4,0
4,0
14,0
7,0
12,0
7,0
6,0
3,0
5,0
7,0
17,0
3,0
5,0
9,0
7,0
3,0
3,0
4,0
4,0
5,0
12,0
10,0
16,0
20,0
6,0
5,0
4,0
35,0
12,0
6,0
4,0
3,0
6,0
7,0
4,0
6,0
8,0
3,0
6,0
7,0
17,0
6,0
3,0
2,0
3,0
5,0
3,0
9,0
1,0
7,0
4,0
10,0
7,0
6,0
7,0
8,0
9,0
11,0
12,0
15,0
6,0
10,0
7,0
4,0
15,0
5,0
4,0
8,0
5,0
11,0
3,0
9,0
8,0
4,0
12,0
10,0
7,0
14,0
9,0
23,0
19,0
25,0
16,0
24,0
40,0
38,0
73,0
69,0
44,0
43,0
77,0
109,0
42,0
84,0
99,0
126,0
104,0
78,0
97,0
124,0
124,0
86,0
102,0
77,0
102,0
82,0
153,0
104,0
124,0
93,0
121,0
122,0
123,0
98,0
102,0
125,0
159,0
141,0
101,0
118,0
127,0
90,0
72,0
96,0
132,0
138,0
97,0
79,0
84,0
120,0
130,0
123,0
72,0
63,0
91,0
68,0
72,0
70,0
66,0
75,0
54,0
101,0
105,0
113,0
33,0
66,0
61,0
74,0
51,0
62,0
33,0
84,0
86,0
95,0
62,0
80,0
100,0
59,0
90,0
66,0
67,0
49,0
85,0
64,0
54,0
46,0
85,0
70,0
58,0
54,0
69,0
41,0
82,0
64,0
78,0
68,0
95,0
71,0
71,0
43,0
63,0
74,0
82,0
36,0
63,0
79,0
60,0
88,0
88,0
73,0
45,0
30,0
47,0
53,0
62,0
40,0
72,0
133,0
85,0
48,0
50,0
34,0
60,0
115,0
57,0
56,0
104,0
44,0
78,0
62,0
80,0
46,0
44,0
43,0
73,0
56,0
48,0
64,0
87,0
84,0
49,0
37,0
43,0
47,0
32,0
42,0
46,0
39,0
28,0
29,0
36,0
34,0
20,0
13,0
26,0
25,0
37,0
21,0
28,0
21,0
28,0
28,0
33,0
16,0
34,0
26,0
22,0
22,0
15,0
44,0
20,0
25,0
