true,pred
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
1,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
1,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
1,0
0,0
0,0
6,0
0,0
0,0
0,0
0,0
0,0
1,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
1,0
0,0
1,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
1,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
1,0
0,0
0,0
0,0
0,0
2,0
9,0
4,0
6,0
12,0
16,0
24,0
23,0
23,0
33,0
17,0
18,0
7,0
1,0
5,0
16,0
23,0
23,0
23,0
24,0
26,0
27,0
43,0
35,0
9,0
5,0
0,0
0,0
1,0
5,0
0,0
1,0
1,0
1,0
1,0
2,0
1,0
0,0
1,0
2,0
0,0
0,0
1,0
2,0
2,0
3,0
1,0
0,0
1,0
3,0
2,0
2,0
0,0
0,0
2,0
2,0
1,0
0,0
3,0
3,0
1,0
4,0
8,0
6,0
4,0
3,0
3,0
6,0
10,0
4,0
1,0
1,0
1,0
1,0
4,0
6,0
3,0
3,0
3,0
6,0
2,0
5,0
3,0
0,0
0,0
3,0
2,0
6,0
4,0
5,0
2,0
3,0
5,0
2,0
1,0
1,0
6,0
2,0
1,0
1,0
4,0
3,0
5,0
2,0
