true,pred
69793,0
52923,0
42536,0
36170,0
30577,0
29398,0
29112,0
30647,0
24808,0
23283,0
21040,0
18595,0
17899,0
16948,0
17869,0
16789,0
16259,0
13890,0
14206,0
10675,0
11669,0
12355,0
11161,0
9645,0
10313,0
10055,0
8385,0
8351,0
7045,0
8172,0
7846,0
6047,0
6862,0
7241,0
5542,0
6366,0
6443,0
4475,0
4137,0
4350,0
4452,0
4296,0
5214,0
5047,0
5151,0
5397,0
3981,0
4219,0
3941,0
3454,0
4554,0
4374,0
4377,0
4832,0
3954,0
4142,0
5150,0
3662,0
4211,0
6129,0
5049,0
5272,0
6392,0
6042,0
6337,0
6704,0
6917,0
8897,0
9612,0
9885,0
9611,0
9727,0
13094,0
14504,0
18653,0
17940,0
19055,0
22365,0
23438,0
25228,0
28117,0
27228,0
28430,0
28044,0
29141,0
32694,0
30445,0
28785,0
30668,0
36099,0
37633,0
35971,0
38108,0
37027,0
36984,0
38520,0
43063,0
41454,0
39259,0
42989,0
43400,0
46319,0
46207,0
49186,0
48032,0
51265,0
48546,0
46071,0
50059,0
47678,0
48476,0
51062,0
50469,0
54369,0
65367,0
62290,0
64326,0
62949,0
61513,0
64296,0
65712,0
64557,0
63180,0
61120,0
60837,0
59485,0
59579,0
58477,0
62111,0
58783,0
60566,0
61058,0
58844,0
60108,0
60622,0
65054,0
60120,0
57834,0
63397,0
62796,0
56380,0
61497,0
57658,0
57897,0
57886,0
57905,0
60010,0
54346,0
55476,0
57474,0
60239,0
55104,0
53592,0
55212,0
54271,0
53896,0
55895,0
54558,0
55034,0
57255,0
58181,0
57684,0
59563,0
57916,0
57406,0
56953,0
56327,0
55039,0
60520,0
61016,0
57682,0
57073,0
55289,0
56642,0
56467,0
56388,0
57931,0
56037,0
58909,0
53759,0
58922,0
53342,0
55582,0
58673,0
57843,0
55663,0
55378,0
56295,0
51986,0
57591,0
51999,0
56680,0
54270,0
53264,0
48775,0
51503,0
50512,0
49546,0
49484,0
52181,0
50671,0
54681,0
51827,0
53634,0
54659,0
56223,0
53295,0
53283,0
52671,0
51873,0
51454,0
51120,0
51920,0
49941,0
50357,0
51848,0
52093,0
50453,0
54029,0
49385,0
47389,0
42482,0
42560,0
46116,0
44964,0
44304,0
44798,0
42403,0
46303,0
43363,0
42469,0
41869,0
42707,0
44349,0
41883,0
42444,0
45128,0
46301,0
46805,0
46583,0
50442,0
50040,0
46329,0
49592,0
49437,0
45037,0
48689,0
49677,0
52206,0
48018,0
45927,0
47144,0
50026,0
51528,0
51319,0
50504,0
51209,0
51588,0
50708,0
53046,0
55344,0
52924,0
54478,0
53255,0
53622,0
53994,0
53174,0
52559,0
50093,0
48767,0
48695,0
55137,0
49826,0
50349,0
49811,0
46072,0
45620,0
46402,0
43298,0
43474,0
38236,0
38752,0
38527,0
35030,0
33889,0
32734,0
33150,0
29737,0
33636,0
32671,0
29391,0
28511,0
26207,0
25129,0
21626,0
19489,0
17832,0
15700,0
16337,0
14991,0
14874,0
13592,0
12324,0
12610,0
9798,0
10739,0
9852,0
9852,0
10217,0
8121,0
7613,0
7743,0
6143,0
6742,0
5419,0
6112,0
6657,0
7829,0
6578,0
5593,0
4740,0
4594,0
5181,0
4135,0
4570,0
4377,0
4191,0
4717,0
4097,0
3964,0
3648,0
3311,0
3147,0
3529,0
3395,0
3266,0
3166,0
3645,0
3555,0
3153,0
4591,0
3965,0
3706,0
4187,0
4514,0
4393,0
4343,0
4596,0
5240,0
4265,0
5122,0
5203,0
5435,0
7205,0
7229,0
7394,0
8811,0
8579,0
9260,0
11583,0
11174,0
13744,0
13511,0
14978,0
15104,0
18563,0
23108,0
22084,0
22753,0
24462,0
25221,0
25308,0
27698,0
28293,0
28837,0
30394,0
32556,0
33839,0
33684,0
34015,0
36256,0
32013,0
32205,0
33259,0
32101,0
38262,0
38949,0
35156,0
40976,0
37744,0
40601,0
39090,0
41469,0
42804,0
40862,0
46662,0
46431,0
46730,0
45526,0
52843,0
49961,0
56216,0
62876,0
55814,0
53983,0
61537,0
57159,0
57358,0
58720,0
54365,0
53702,0
55729,0
55501,0
57545,0
59574,0
56888,0
55207,0
52945,0
55396,0
50454,0
56188,0
56815,0
55724,0
51482,0
54364,0
57836,0
57596,0
62122,0
55772,0
51852,0
52496,0
55452,0
53000,0
52327,0
49943,0
52386,0
51100,0
49173,0
52266,0
53270,0
50640,0
49955,0
51475,0
53018,0
53437,0
51721,0
50574,0
49995,0
52646,0
54957,0
53985,0
54280,0
52095,0
53095,0
48996,0
51784,0
52571,0
53638,0
50059,0
49486,0
47947,0
46852,0
47037,0
48558,0
47845,0
49656,0
53448,0
51165,0
48240,0
52043,0
49361,0
46361,0
47516,0
46221,0
49023,0
50341,0
51067,0
47896,0
45803,0
47446,0
47831,0
45814,0
48885,0
50372,0
49625,0
45766,0
44543,0
45531,0
45715,0
44351,0
48247,0
49471,0
44327,0
45082,0
44258,0
46240,0
49132,0
44012,0
44605,0
44938,0
42769,0
43136,0
42136,0
42044,0
39113,0
37804,0
40641,0
36147,0
38694,0
37666,0
35440,0
37080,0
39457,0
42516,0
39132,0
38914,0
36803,0
35625,0
34431,0
37733,0
33389,0
34271,0
37510,0
38707,0
37740,0
37269,0
37527,0
40274,0
41651,0
42061,0
41512,0
43192,0
41599,0
44581,0
43585,0
42325,0
44211,0
43377,0
45667,0
48257,0
45611,0
46466,0
45274,0
46903,0
48069,0
48098,0
54627,0
51769,0
50373,0
53062,0
57223,0
56009,0
52853,0
53446,0
51673,0
52464,0
51232,0
51316,0
49623,0
50985,0
51310,0
50208,0
51633,0
48497,0
46673,0
41880,0
40366,0
40025,0
41035,0
32310,0
30368,0
32457,0
29026,0
29018,0
29506,0
28485,0
36976,0
32201,0
30426,0
28465,0
27015,0
26087,0
24192,0
21462,0
20427,0
18242,0
17208,0
17221,0
14215,0
13689,0
12008,0
10838,0
10910,0
10869,0
10689,0
8725,0
8339,0
8020,0
8094,0
7263,0
6702,0
7770,0
7055,0
6431,0
4874,0
4565,0
5299,0
5603,0
5586,0
4688,0
3703,0
5016,0
5432,0
6484,0
4574,0
4794,0
4568,0
3455,0
3729,0
4005,0
4210,0
3547,0
3430,0
4303,0
2326,0
3438,0
2906,0
3052,0
2745,0
3488,0
3528,0
3015,0
3792,0
3247,0
4007,0
5153,0
4681,0
4755,0
4939,0
5160,0
5335,0
5540,0
5040,0
5799,0
7860,0
8660,0
9294,0
11550,0
12160,0
14689,0
15105,0
16150,0
18328,0
18830,0
19866,0
21402,0
20526,0
20634,0
24148,0
22124,0
23758,0
21145,0
22539,0
23289,0
24556,0
25834,0
22908,0
23964,0
28766,0
26648,0
26619,0
28447,0
27694,0
29611,0
32897,0
32589,0
36779,0
35700,0
36954,0
39157,0
37602,0
39100,0
40416,0
39130,0
43112,0
44639,0
40750,0
43568,0
42951,0
45498,0
47261,0
48793,0
46480,0
47637,0
47344,0
48322,0
54269,0
52329,0
49411,0
44519,0
52345,0
50789,0
51918,0
53929,0
50840,0
58285,0
54478,0
51383,0
52650,0
51068,0
50342,0
51219,0
52617,0
48595,0
52062,0
50920,0
53893,0
56614,0
49069,0
47303,0
45343,0
46521,0
45570,0
45668,0
45802,0
47010,0
47819,0
50557,0
52542,0
55980,0
54329,0
55216,0
52853,0
58148,0
52487,0
50678,0
48265,0
48166,0
52472,0
47744,0
44137,0
43663,0
44339,0
45283,0
46010,0
