true,pred
2204,0
1714,0
1913,0
1582,0
1627,0
1417,0
1619,0
1528,0
1108,0
1197,0
1180,0
987,0
1065,0
988,0
876,0
804,0
866,0
811,0
772,0
839,0
675,0
611,0
567,0
620,0
544,0
550,0
436,0
376,0
343,0
377,0
343,0
343,0
312,0
364,0
363,0
297,0
318,0
243,0
245,0
236,0
260,0
254,0
248,0
255,0
310,0
211,0
244,0
182,0
187,0
243,0
199,0
223,0
204,0
209,0
163,0
256,0
168,0
188,0
187,0
177,0
202,0
176,0
219,0
192,0
232,0
204,0
191,0
209,0
215,0
254,0
213,0
277,0
302,0
384,0
324,0
372,0
416,0
469,0
569,0
606,0
723,0
650,0
782,0
821,0
836,0
777,0
893,0
1004,0
957,0
969,0
976,0
1024,0
1161,0
999,0
1146,0
1206,0
1238,0
1225,0
1110,0
1268,0
1291,0
1298,0
1401,0
1363,0
1358,0
1279,0
1405,0
1383,0
1412,0
1389,0
1475,0
1375,0
1430,0
1445,0
2027,0
1802,0
1853,0
1773,0
1600,0
1938,0
2027,0
1867,0
1818,0
1544,0
1722,0
1696,0
1689,0
1658,0
1659,0
1590,0
1659,0
1751,0
1787,0
1589,0
1600,0
1793,0
1649,0
1602,0
1931,0
1932,0
1852,0
1794,0
1820,0
1683,0
1901,0
1742,0
1675,0
1986,0
1733,0
1842,0
1712,0
1895,0
1739,0
1618,0
1644,0
1581,0
1861,0
1744,0
1936,0
1831,0
1576,0
1704,0
1814,0
1789,0
1697,0
1546,0
1636,0
1504,0
1928,0
1755,0
1753,0
1535,0
1584,0
1571,0
1695,0
1667,0
1607,0
1532,0
1741,0
1661,0
1607,0
1588,0
1626,0
1631,0
1400,0
1606,0
1516,0
1492,0
1484,0
1577,0
1456,0
1753,0
1969,0
1603,0
1621,0
1452,0
1605,0
1435,0
1544,0
1648,0
1541,0
1612,0
1616,0
1456,0
1711,0
1780,0
1746,0
1896,0
1631,0
1549,0
1521,0
1494,0
1445,0
1508,0
1494,0
1588,0
1324,0
1278,0
1321,0
1293,0
1461,0
1396,0
1222,0
1304,0
1242,0
1180,0
1239,0
1310,0
1312,0
1500,0
1345,0
1315,0
1483,0
1312,0
1406,0
1359,0
1540,0
1515,0
1455,0
1400,0
1748,0
1550,0
1564,0
1620,0
1610,0
1480,0
1641,0
1636,0
1490,0
1410,0
1596,0
1592,0
1505,0
1671,0
1632,0
1506,0
1615,0
1741,0
1508,0
1439,0
1688,0
1707,0
1479,0
1456,0
1730,0
1579,0
1771,0
1601,0
1795,0
1686,0
1469,0
1595,0
1599,0
1405,0
1603,0
1574,0
1503,0
1585,0
1413,0
1426,0
1286,0
1250,0
1381,0
1435,0
1394,0
1397,0
1146,0
1031,0
1668,0
1722,0
1564,0
1349,0
1302,0
1044,0
1063,0
916,0
1115,0
887,0
859,0
914,0
700,0
679,0
728,0
597,0
578,0
547,0
563,0
547,0
543,0
446,0
411,0
472,0
499,0
410,0
374,0
360,0
316,0
324,0
313,0
318,0
267,0
241,0
229,0
254,0
248,0
215,0
196,0
177,0
195,0
166,0
157,0
219,0
168,0
157,0
142,0
165,0
210,0
157,0
149,0
154,0
125,0
132,0
129,0
162,0
139,0
122,0
140,0
160,0
184,0
206,0
192,0
157,0
188,0
171,0
202,0
164,0
213,0
152,0
254,0
184,0
181,0
274,0
358,0
318,0
398,0
371,0
406,0
529,0
535,0
655,0
543,0
636,0
765,0
722,0
759,0
673,0
862,0
924,0
789,0
