true,pred
690,0
121,0
87,0
307,0
97,0
275,0
311,0
163,0
30,0
144,0
95,0
90,0
145,0
60,0
0,0
24,0
28,0
24,0
41,0
13,0
173,0
13,0
52,0
103,0
13,0
16,0
4,0
0,0
73,0
29,0
79,0
2,0
0,0
15,0
16,0
0,0
69,0
157,0
0,0
0,0
0,0
0,0
0,0
33,0
67,0
0,0
0,0
8,0
14,0
2,0
0,0
0,0
4,0
4,0
0,0
0,0
5,0
35,0
57,0
57,0
0,0
10,0
9,0
2,0
0,0
42,0
5,0
6,0
0,0
0,0
0,0
0,0
0,0
0,0
12,0
105,0
0,0
6,0
92,0
140,0
61,0
53,0
66,0
114,0
13,0
29,0
29,0
19,0
37,0
25,0
9,0
25,0
34,0
6,0
11,0
105,0
86,0
46,0
0,0
52,0
258,0
92,0
143,0
89,0
81,0
91,0
136,0
88,0
209,0
100,0
74,0
49,0
33,0
96,0
86,0
138,0
114,0
58,0
238,0
124,0
118,0
73,0
95,0
117,0
66,0
58,0
84,0
35,0
24,0
30,0
90,0
98,0
209,0
141,0
92,0
118,0
23,0
120,0
87,0
239,0
153,0
117,0
287,0
271,0
167,0
58,0
26,0
145,0
79,0
95,0
38,0
29,0
140,0
74,0
331,0
77,0
118,0
189,0
92,0
212,0
162,0
423,0
195,0
56,0
170,0
240,0
116,0
142,0
165,0
84,0
80,0
125,0
35,0
173,0
88,0
76,0
326,0
426,0
367,0
350,0
193,0
77,0
163,0
61,0
124,0
93,0
108,0
391,0
415,0
496,0
454,0
248,0
579,0
270,0
81,0
125,0
153,0
159,0
156,0
177,0
227,0
117,0
184,0
174,0
119,0
145,0
101,0
452,0
677,0
371,0
201,0
194,0
112,0
245,0
166,0
220,0
187,0
340,0
70,0
294,0
162,0
200,0
55,0
297,0
162,0
41,0
52,0
27,0
182,0
392,0
84,0
89,0
98,0
59,0
150,0
161,0
214,0
174,0
190,0
354,0
276,0
332,0
112,0
201,0
101,0
203,0
92,0
252,0
51,0
90,0
195,0
131,0
47,0
165,0
238,0
258,0
257,0
222,0
341,0
400,0
358,0
478,0
191,0
250,0
178,0
25,0
100,0
106,0
263,0
110,0
145,0
412,0
301,0
202,0
275,0
443,0
158,0
141,0
329,0
169,0
120,0
128,0
217,0
275,0
269,0
315,0
411,0
245,0
384,0
171,0
314,0
311,0
235,0
53,0
60,0
18,0
38,0
8,0
8,0
34,0
60,0
31,0
134,0
86,0
263,0
177,0
220,0
23,0
92,0
102,0
32,0
0,0
0,0
35,0
27,0
36,0
11,0
56,0
0,0
89,0
12,0
61,0
23,0
1,0
0,0
12,0
4,0
6,0
0,0
13,0
0,0
7,0
2,0
0,0
0,0
48,0
12,0
248,0
0,0
389,0
30,0
46,0
14,0
39,0
0,0
0,0
11,0
11,0
0,0
0,0
0,0
9,0
0,0
1,0
0,0
0,0
0,0
0,0
27,0
43,0
11,0
31,0
16,0
32,0
141,0
124,0
27,0
83,0
98,0
11,0
21,0
10,0
33,0
48,0
60,0
71,0
8,0
16,0
12,0
25,0
12,0
16,0
36,0
156,0
62,0
81,0
133,0
16,0
112,0
0,0
97,0
26,0
33,0
31,0
16,0
42,0
138,0
135,0
40,0
228,0
443,0
268,0
105,0
248,0
341,0
156,0
104,0
83,0
275,0
453,0
147,0
57,0
10,0
23,0
194,0
114,0
110,0
142,0
42,0
233,0
33,0
96,0
118,0
24,0
28,0
162,0
313,0
275,0
117,0
144,0
224,0
192,0
133,0
10,0
98,0
125,0
239,0
58,0
94,0
320,0
176,0
166,0
128,0
286,0
82,0
74,0
97,0
108,0
155,0
145,0
483,0
330,0
269,0
113,0
190,0
115,0
157,0
199,0
80,0
80,0
62,0
86,0
102,0
111,0
120,0
352,0
308,0
63,0
118,0
57,0
50,0
91,0
210,0
133,0
112,0
306,0
233,0
186,0
49,0
65,0
97,0
187,0
152,0
105,0
195,0
65,0
140,0
194,0
57,0
76,0
277,0
379,0
350,0
348,0
311,0
230,0
108,0
179,0
64,0
42,0
101,0
142,0
15,0
117,0
12,0
167,0
157,0
210,0
34,0
67,0
166,0
266,0
395,0
62,0
226,0
165,0
19,0
73,0
59,0
83,0
213,0
95,0
186,0
298,0
377,0
314,0
215,0
71,0
121,0
178,0
152,0
83,0
175,0
123,0
156,0
133,0
204,0
337,0
332,0
198,0
64,0
310,0
120,0
260,0
115,0
193,0
76,0
143,0
248,0
260,0
70,0
115,0
119,0
283,0
130,0
158,0
128,0
166,0
176,0
120,0
234,0
177,0
386,0
220,0
150,0
563,0
289,0
171,0
382,0
221,0
265,0
231,0
251,0
143,0
152,0
351,0
193,0
265,0
263,0
229,0
293,0
232,0
235,0
294,0
339,0
575,0
305,0
240,0
427,0
318,0
331,0
83,0
217,0
299,0
92,0
84,0
40,0
0,0
0,0
35,0
113,0
4,0
4,0
10,0
0,0
0,0
61,0
0,0
0,0
34,0
26,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
4,0
22,0
15,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
27,0
6,0
4,0
61,0
6,0
3,0
49,0
59,0
15,0
64,0
52,0
22,0
12,0
14,0
40,0
26,0
61,0
4,0
4,0
38,0
65,0
47,0
139,0
32,0
0,0
0,0
20,0
30,0
58,0
0,0
40,0
95,0
15,0
48,0
143,0
216,0
140,0
28,0
8,0
15,0
23,0
96,0
61,0
32,0
50,0
22,0
2,0
0,0
6,0
93,0
231,0
134,0
28,0
89,0
19,0
105,0
36,0
58,0
6,0
45,0
130,0
24,0
44,0
84,0
114,0
97,0
125,0
130,0
60,0
289,0
174,0
147,0
95,0
165,0
113,0
155,0
343,0
219,0
143,0
74,0
40,0
42,0
84,0
303,0
74,0
39,0
327,0
446,0
130,0
143,0
23,0
284,0
137,0
132,0
141,0
280,0
267,0
286,0
51,0
62,0
215,0
106,0
181,0
34,0
239,0
168,0
47,0
126,0
58,0
108,0
208,0
94,0
151,0
345,0
281,0
359,0
239,0
427,0
247,0
193,0
132,0
210,0
211,0
185,0
100,0
352,0
267,0
121,0
176,0
27,0
32,0
94,0
57,0
43,0
76,0
141,0
95,0
52,0
61,0
74,0
26,0
83,0
130,0
219,0
14,0
52,0
18,0
148,0
52,0
13,0
76,0
26,0
56,0
182,0
149,0
105,0
136,0
232,0
89,0
77,0
159,0
82,0
130,0
243,0
227,0
219,0
226,0
35,0
95,0
143,0
457,0
102,0
