true,pred
150,0
153,0
70,0
37,0
30,0
60,0
41,0
56,0
149,0
56,0
48,0
21,0
28,0
20,0
19,0
16,0
30,0
33,0
26,0
25,0
32,0
8,0
12,0
23,0
40,0
14,0
8,0
36,0
12,0
46,0
6,0
7,0
55,0
16,0
2,0
12,0
7,0
0,0
2,0
24,0
2,0
21,0
9,0
3,0
9,0
9,0
2,0
6,0
4,0
2,0
5,0
2,0
7,0
12,0
22,0
30,0
8,0
2,0
1,0
12,0
5,0
2,0
15,0
5,0
21,0
9,0
54,0
21,0
22,0
28,0
25,0
45,0
48,0
57,0
11,0
52,0
43,0
46,0
39,0
109,0
16,0
73,0
102,0
27,0
30,0
62,0
43,0
59,0
49,0
75,0
134,0
59,0
104,0
83,0
108,0
106,0
64,0
83,0
72,0
48,0
79,0
112,0
55,0
154,0
93,0
94,0
42,0
29,0
62,0
138,0
118,0
72,0
168,0
119,0
114,0
191,0
161,0
141,0
188,0
34,0
101,0
141,0
89,0
59,0
72,0
102,0
93,0
198,0
95,0
105,0
65,0
49,0
67,0
144,0
134,0
117,0
55,0
58,0
114,0
202,0
151,0
148,0
86,0
102,0
95,0
151,0
43,0
137,0
223,0
81,0
104,0
201,0
121,0
86,0
156,0
143,0
105,0
67,0
53,0
166,0
74,0
110,0
146,0
171,0
104,0
117,0
199,0
159,0
131,0
91,0
103,0
82,0
103,0
84,0
83,0
53,0
83,0
185,0
150,0
200,0
130,0
103,0
142,0
53,0
126,0
96,0
152,0
194,0
58,0
151,0
111,0
112,0
114,0
45,0
82,0
160,0
97,0
53,0
119,0
57,0
74,0
101,0
76,0
72,0
125,0
86,0
130,0
114,0
110,0
56,0
50,0
45,0
60,0
175,0
76,0
78,0
72,0
29,0
63,0
53,0
18,0
71,0
66,0
77,0
115,0
74,0
28,0
93,0
95,0
112,0
91,0
56,0
82,0
92,0
99,0
50,0
52,0
91,0
86,0
70,0
41,0
49,0
112,0
102,0
70,0
84,0
106,0
72,0
57,0
95,0
67,0
103,0
42,0
102,0
103,0
62,0
154,0
131,0
122,0
121,0
103,0
107,0
88,0
112,0
83,0
79,0
113,0
114,0
63,0
82,0
171,0
98,0
48,0
77,0
64,0
92,0
95,0
74,0
63,0
52,0
83,0
32,0
80,0
72,0
32,0
63,0
72,0
27,0
85,0
54,0
96,0
30,0
61,0
87,0
103,0
24,0
59,0
53,0
26,0
24,0
35,0
23,0
26,0
34,0
88,0
33,0
58,0
24,0
13,0
6,0
12,0
16,0
9,0
8,0
6,0
