true,pred
78,0
91,0
87,0
80,0
98,0
80,0
72,0
43,0
36,0
66,0
68,0
22,0
57,0
67,0
32,0
24,0
58,0
52,0
58,0
39,0
44,0
18,0
36,0
24,0
21,0
19,0
17,0
24,0
25,0
26,0
21,0
20,0
12,0
20,0
12,0
21,0
13,0
15,0
18,0
10,0
15,0
17,0
33,0
30,0
21,0
20,0
18,0
31,0
14,0
16,0
26,0
13,0
16,0
18,0
20,0
27,0
19,0
13,0
18,0
14,0
18,0
18,0
13,0
23,0
19,0
29,0
25,0
24,0
23,0
13,0
21,0
22,0
27,0
39,0
46,0
51,0
32,0
34,0
32,0
40,0
29,0
35,0
23,0
47,0
41,0
53,0
47,0
45,0
57,0
68,0
59,0
61,0
67,0
52,0
79,0
105,0
99,0
147,0
136,0
115,0
125,0
108,0
137,0
136,0
162,0
155,0
172,0
150,0
178,0
157,0
212,0
275,0
335,0
242,0
226,0
230,0
300,0
276,0
319,0
304,0
349,0
264,0
344,0
310,0
291,0
313,0
352,0
367,0
276,0
250,0
259,0
311,0
298,0
256,0
264,0
291,0
240,0
295,0
322,0
289,0
320,0
327,0
313,0
249,0
379,0
290,0
255,0
273,0
371,0
324,0
335,0
338,0
290,0
287,0
262,0
286,0
317,0
243,0
283,0
185,0
302,0
230,0
236,0
218,0
201,0
259,0
309,0
234,0
210,0
251,0
233,0
206,0
196,0
257,0
188,0
264,0
196,0
261,0
259,0
256,0
276,0
213,0
224,0
232,0
273,0
212,0
249,0
292,0
257,0
204,0
268,0
268,0
249,0
250,0
219,0
188,0
219,0
211,0
268,0
250,0
224,0
217,0
187,0
182,0
268,0
250,0
333,0
306,0
241,0
230,0
247,0
243,0
265,0
262,0
222,0
217,0
196,0
256,0
243,0
295,0
243,0
204,0
260,0
237,0
203,0
208,0
209,0
219,0
188,0
197,0
164,0
173,0
149,0
143,0
129,0
141,0
137,0
128,0
186,0
114,0
102,0
157,0
128,0
201,0
174,0
155,0
162,0
135,0
85,0
157,0
168,0
105,0
154,0
115,0
200,0
155,0
114,0
132,0
108,0
159,0
95,0
80,0
93,0
80,0
78,0
131,0
166,0
124,0
110,0
99,0
57,0
74,0
65,0
47,0
47,0
47,0
45,0
58,0
72,0
63,0
54,0
49,0
44,0
51,0
53,0
51,0
35,0
21,0
53,0
43,0
36,0
26,0
49,0
21,0
29,0
23,0
25,0
33,0
26,0
34,0
31,0
25,0
18,0
33,0
18,0
12,0
31,0
22,0
24,0
24,0
25,0
22,0
28,0
29,0
46,0
48,0
51,0
48,0
41,0
31,0
27,0
47,0
26,0
46,0
40,0
35,0
51,0
51,0
43,0
26,0
34,0
36,0
36,0
33,0
35,0
35,0
47,0
39,0
45,0
39,0
34,0
39,0
52,0
32,0
34,0
36,0
34,0
27,0
26,0
30,0
25,0
45,0
25,0
24,0
29,0
27,0
37,0
39,0
34,0
29,0
43,0
25,0
56,0
43,0
49,0
69,0
62,0
38,0
46,0
44,0
50,0
57,0
80,0
61,0
69,0
76,0
67,0
67,0
76,0
72,0
93,0
114,0
75,0
71,0
101,0
129,0
124,0
115,0
147,0
125,0
144,0
173,0
152,0
125,0
232,0
243,0
298,0
269,0
331,0
306,0
292,0
378,0
356,0
314,0
375,0
302,0
340,0
342,0
368,0
317,0
277,0
289,0
365,0
321,0
360,0
284,0
341,0
256,0
267,0
282,0
286,0
275,0
287,0
345,0
279,0
271,0
267,0
259,0
242,0
336,0
319,0
391,0
360,0
329,0
283,0
272,0
367,0
304,0
302,0
275,0
259,0
223,0
320,0
225,0
189,0
208,0
286,0
237,0
239,0
284,0
204,0
240,0
231,0
207,0
202,0
227,0
287,0
225,0
243,0
189,0
281,0
262,0
283,0
248,0
246,0
248,0
317,0
263,0
273,0
