true,pred
96216,0
65074,0
59572,0
51153,0
42461,0
42380,0
40025,0
38903,0
37608,0
30821,0
30537,0
30241,0
29853,0
26859,0
23348,0
23521,0
19611,0
18248,0
17876,0
17463,0
15217,0
14135,0
13671,0
11529,0
10409,0
11106,0
11141,0
10385,0
9918,0
9705,0
9475,0
10226,0
8792,0
8840,0
9296,0
9414,0
8247,0
6880,0
6985,0
7186,0
5633,0
5650,0
5580,0
5447,0
5000,0
5094,0
6256,0
5494,0
6974,0
6284,0
5379,0
4720,0
5364,0
6328,0
6489,0
6560,0
5348,0
5633,0
6114,0
4825,0
6657,0
6617,0
7929,0
7145,0
8987,0
8538,0
9674,0
11890,0
13976,0
15223,0
15851,0
18220,0
20943,0
20162,0
23268,0
22381,0
25499,0
24611,0
27037,0
31452,0
32960,0
33534,0
37826,0
38940,0
39893,0
40525,0
40807,0
40893,0
42098,0
42343,0
46520,0
49129,0
49757,0
47194,0
50041,0
50504,0
50446,0
51829,0
54061,0
51516,0
48461,0
51034,0
54969,0
54725,0
55637,0
61600,0
60348,0
64340,0
65505,0
67941,0
68530,0
68325,0
64925,0
66037,0
85545,0
84591,0
77018,0
78798,0
79312,0
84565,0
89042,0
83810,0
82027,0
79500,0
79702,0
79372,0
81939,0
80923,0
74134,0
78571,0
74530,0
81519,0
75024,0
78149,0
70125,0
71943,0
72910,0
73715,0
82693,0
84115,0
79029,0
75380,0
75252,0
74157,0
73898,0
71727,0
70680,0
72401,0
70605,0
73562,0
75945,0
72310,0
67792,0
71564,0
70352,0
70193,0
70147,0
70992,0
68645,0
70957,0
70391,0
71799,0
76569,0
68685,0
67896,0
68878,0
70459,0
71727,0
68980,0
71967,0
71845,0
70818,0
69926,0
68839,0
68402,0
70706,0
72434,0
73041,0
67095,0
66207,0
68751,0
63443,0
63576,0
65669,0
66796,0
66736,0
64791,0
67037,0
67550,0
59990,0
58680,0
60949,0
62057,0
66437,0
63010,0
63034,0
60110,0
58068,0
64445,0
61314,0
63821,0
59418,0
57884,0
58202,0
59532,0
59106,0
59816,0
59130,0
54786,0
53574,0
52950,0
50276,0
50899,0
48084,0
52367,0
51169,0
50373,0
50187,0
52649,0
49475,0
46134,0
45060,0
48528,0
48359,0
47880,0
49821,0
48669,0
48754,0
48606,0
50940,0
47995,0
50680,0
52398,0
53586,0
49722,0
49238,0
54221,0
57348,0
53013,0
55970,0
59250,0
55857,0
59884,0
60536,0
58062,0
59460,0
60022,0
58775,0
61494,0
64901,0
65290,0
63904,0
65351,0
66061,0
68094,0
69788,0
72014,0
72167,0
69885,0
71464,0
75462,0
70730,0
75324,0
77627,0
78063,0
73898,0
72288,0
70629,0
72753,0
71090,0
70081,0
69451,0
64860,0
72528,0
67359,0
64098,0
64484,0
68334,0
61924,0
64619,0
62644,0
60583,0
56762,0
56346,0
53194,0
54176,0
50955,0
45408,0
63691,0
55934,0
50807,0
48972,0
48899,0
41956,0
38737,0
36254,0
34903,0
31675,0
29837,0
27370,0
25238,0
24129,0
21816,0
20706,0
20285,0
18223,0
19041,0
17230,0
19469,0
16572,0
14250,0
14320,0
11941,0
11826,0
11240,0
9160,0
8277,0
9256,0
9025,0
7817,0
8772,0
8025,0
8672,0
7101,0
8117,0
7339,0
7240,0
6868,0
7447,0
6847,0
6380,0
5722,0
6276,0
6693,0
5474,0
5075,0
6070,0
5799,0
5130,0
4878,0
4670,0
5762,0
4937,0
5833,0
4462,0
5022,0
6088,0
5757,0
4796,0
5687,0
6698,0
7634,0
7660,0
8937,0
9799,0
10144,0
12565,0
14649,0
15191,0
17191,0
17146,0
19857,0
21609,0
21472,0
22774,0
25795,0
29211,0
31747,0
35274,0
31696,0
34108,0
35687,0
35990,0
36363,0
41046,0
42636,0
41597,0
38495,0
44701,0
42407,0
47444,0
43488,0
45806,0
49179,0
45419,0
48659,0
54534,0
54190,0
53087,0
58322,0
62364,0
58965,0
59806,0
60471,0
59252,0
60312,0
61355,0
64902,0
66358,0
68644,0
68730,0
79509,0
79835,0
76993,0
80657,0
71769,0
70914,0
76923,0
81070,0
75930,0
76509,0
74946,0
72538,0
70045,0
75895,0
73698,0
73974,0
73597,0
77219,0
72966,0
74045,0
70653,0
74874,0
72037,0
65228,0
74597,0
72248,0
71042,0
65816,0
61546,0
61505,0
63557,0
61312,0
65683,0
67105,0
67301,0
68448,0
65125,0
66436,0
70460,0
67457,0
68354,0
63852,0
65048,0
65556,0
64121,0
67695,0
66170,0
67170,0
64368,0
63640,0
59049,0
58159,0
61662,0
62602,0
59260,0
61819,0
62441,0
63409,0
61394,0
62400,0
63746,0
55774,0
55519,0
56643,0
59532,0
57578,0
59709,0
60083,0
60527,0
57129,0
57428,0
56741,0
56825,0
59444,0
58592,0
61594,0
60724,0
61145,0
58392,0
62311,0
58129,0
62851,0
57486,0
57284,0
59468,0
57705,0
60070,0
59024,0
60382,0
59311,0
61212,0
59658,0
57689,0
57756,0
56840,0
54751,0
52872,0
54106,0
51262,0
54099,0
52887,0
51447,0
54299,0
53650,0
51411,0
51577,0
53655,0
47206,0
47620,0
49534,0
45852,0
44339,0
49226,0
45561,0
42787,0
44724,0
48575,0
50242,0
46678,0
46639,0
50352,0
48640,0
50614,0
54218,0
55297,0
55321,0
57320,0
57268,0
57120,0
59458,0
58551,0
60623,0
61776,0
62354,0
69379,0
62937,0
65977,0
70804,0
68882,0
68941,0
64855,0
69402,0
70368,0
70875,0
71473,0
74493,0
76492,0
69840,0
73242,0
74580,0
73594,0
76974,0
75833,0
75093,0
73831,0
75430,0
70221,0
69474,0
71354,0
69835,0
68833,0
61991,0
65798,0
57917,0
54903,0
52994,0
54550,0
52022,0
46579,0
43999,0
48167,0
43096,0
44485,0
40924,0
41760,0
61753,0
60309,0
50901,0
50462,0
42109,0
37846,0
36003,0
36798,0
33326,0
34650,0
28858,0
25693,0
25264,0
24828,0
18813,0
16782,0
18656,0
14862,0
15871,0
15398,0
16206,0
13893,0
13782,0
11425,0
12055,0
12173,0
11378,0
10863,0
9784,0
10124,0
10602,0
8522,0
8063,0
7859,0
6705,0
5804,0
6524,0
5564,0
5464,0
5179,0
5017,0
5997,0
5368,0
4883,0
5240,0
5637,0
5524,0
5677,0
5086,0
5784,0
5595,0
5827,0
5686,0
6292,0
