true,pred
14,0
4,0
3,0
50,0
43,0
79,0
12,0
31,0
33,0
25,0
40,0
29,0
11,0
22,0
15,0
36,0
8,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
73,0
0,0
0,0
0,0
0,0
14,0
38,0
2,0
0,0
6,0
2,0
14,0
0,0
0,0
0,0
0,0
4,0
0,0
9,0
0,0
0,0
0,0
0,0
46,0
2,0
1,0
4,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
6,0
0,0
0,0
0,0
0,0
16,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
12,0
10,0
0,0
0,0
28,0
0,0
0,0
0,0
0,0
33,0
32,0
50,0
45,0
27,0
2,0
0,0
12,0
12,0
4,0
10,0
0,0
146,0
87,0
0,0
25,0
234,0
468,0
147,0
26,0
28,0
99,0
64,0
137,0
65,0
88,0
10,0
8,0
10,0
29,0
3,0
168,0
6,0
135,0
144,0
34,0
19,0
10,0
0,0
0,0
68,0
0,0
0,0
6,0
5,0
0,0
11,0
14,0
8,0
0,0
5,0
0,0
0,0
0,0
8,0
66,0
0,0
2,0
4,0
6,0
13,0
0,0
0,0
26,0
47,0
46,0
14,0
53,0
0,0
6,0
0,0
0,0
0,0
5,0
4,0
2,0
2,0
2,0
6,0
76,0
6,0
84,0
12,0
0,0
5,0
72,0
6,0
47,0
75,0
80,0
0,0
4,0
10,0
12,0
25,0
39,0
81,0
6,0
33,0
9,0
23,0
13,0
13,0
21,0
3,0
47,0
76,0
57,0
143,0
110,0
53,0
16,0
21,0
209,0
0,0
0,0
0,0
0,0
2,0
10,0
31,0
58,0
1,0
0,0
25,0
63,0
55,0
39,0
131,0
90,0
57,0
50,0
229,0
259,0
55,0
0,0
2,0
0,0
7,0
42,0
13,0
30,0
24,0
43,0
152,0
22,0
13,0
2,0
7,0
12,0
4,0
8,0
22,0
8,0
0,0
38,0
6,0
6,0
10,0
83,0
6,0
21,0
50,0
49,0
4,0
122,0
4,0
158,0
33,0
18,0
2,0
10,0
11,0
79,0
92,0
14,0
86,0
2,0
77,0
24,0
20,0
95,0
9,0
28,0
53,0
32,0
92,0
12,0
56,0
17,0
4,0
84,0
113,0
164,0
23,0
82,0
6,0
8,0
76,0
102,0
55,0
50,0
12,0
18,0
78,0
18,0
19,0
81,0
58,0
16,0
84,0
265,0
35,0
109,0
20,0
98,0
18,0
10,0
38,0
16,0
8,0
0,0
0,0
4,0
0,0
0,0
0,0
0,0
0,0
45,0
30,0
45,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
4,0
4,0
12,0
2,0
0,0
6,0
20,0
6,0
14,0
4,0
6,0
6,0
26,0
2,0
2,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
10,0
10,0
0,0
18,0
2,0
42,0
0,0
27,0
1,0
34,0
0,0
47,0
0,0
4,0
95,0
175,0
15,0
1,0
0,0
0,0
0,0
0,0
16,0
0,0
0,0
0,0
8,0
0,0
0,0
50,0
198,0
270,0
108,0
0,0
8,0
10,0
2,0
54,0
17,0
30,0
64,0
0,0
0,0
10,0
0,0
26,0
16,0
6,0
0,0
13,0
16,0
33,0
6,0
2,0
41,0
31,0
0,0
0,0
0,0
0,0
0,0
3,0
74,0
56,0
20,0
8,0
0,0
0,0
66,0
6,0
3,0
18,0
64,0
39,0
65,0
103,0
44,0
127,0
66,0
48,0
8,0
22,0
3,0
19,0
29,0
2,0
3,0
17,0
0,0
25,0
33,0
38,0
156,0
29,0
0,0
19,0
2,0
0,0
7,0
9,0
33,0
0,0
4,0
88,0
138,0
44,0
32,0
107,0
2,0
0,0
40,0
17,0
6,0
18,0
29,0
0,0
35,0
0,0
23,0
14,0
32,0
36,0
2,0
0,0
0,0
0,0
0,0
1,0
0,0
2,0
30,0
28,0
44,0
14,0
45,0
15,0
76,0
22,0
0,0
14,0
11,0
0,0
4,0
32,0
16,0
0,0
6,0
4,0
0,0
0,0
0,0
5,0
11,0
0,0
0,0
0,0
0,0
2,0
0,0
6,0
39,0
0,0
5,0
0,0
0,0
0,0
16,0
28,0
0,0
39,0
23,0
26,0
27,0
