true,pred
52,0
36,0
124,0
15,0
13,0
23,0
38,0
7,0
4,0
2,0
2,0
3,0
28,0
3,0
0,0
1,0
2,0
0,0
8,0
0,0
1,0
1,0
10,0
31,0
1,0
0,0
10,0
2,0
0,0
7,0
1,0
1,0
1,0
16,0
13,0
0,0
0,0
3,0
0,0
14,0
11,0
5,0
9,0
3,0
7,0
1,0
0,0
3,0
1,0
0,0
21,0
18,0
14,0
16,0
14,0
22,0
15,0
14,0
16,0
14,0
18,0
15,0
14,0
16,0
14,0
14,0
16,0
14,0
16,0
15,0
6,0
0,0
0,0
0,0
4,0
3,0
2,0
1,0
0,0
0,0
2,0
2,0
2,0
1,0
0,0
0,0
0,0
92,0
10,0
2,0
0,0
0,0
3,0
43,0
0,0
2,0
3,0
3,0
3,0
5,0
0,0
23,0
34,0
1,0
0,0
2,0
3,0
13,0
17,0
3,0
3,0
60,0
8,0
0,0
5,0
5,0
4,0
14,0
6,0
3,0
7,0
58,0
12,0
0,0
2,0
327,0
14,0
21,0
16,0
5,0
221,0
4,0
11,0
14,0
9,0
5,0
17,0
6,0
17,0
16,0
2,0
41,0
3,0
4,0
362,0
98,0
18,0
7,0
7,0
116,0
7,0
12,0
54,0
13,0
14,0
20,0
14,0
6,0
6,0
52,0
49,0
20,0
19,0
9,0
115,0
13,0
25,0
12,0
9,0
18,0
59,0
8,0
1,0
2,0
8,0
3,0
12,0
30,0
77,0
11,0
29,0
16,0
37,0
27,0
25,0
11,0
26,0
44,0
36,0
28,0
65,0
26,0
22,0
20,0
163,0
29,0
65,0
76,0
15,0
22,0
4,0
13,0
8,0
0,0
1,0
7,0
5,0
11,0
6,0
11,0
51,0
2,0
11,0
9,0
6,0
1,0
19,0
6,0
191,0
1,0
0,0
3,0
4,0
26,0
24,0
1,0
1,0
1,0
0,0
21,0
2,0
25,0
3,0
0,0
6,0
19,0
8,0
1,0
4,0
0,0
10,0
5,0
8,0
7,0
7,0
3,0
87,0
23,0
8,0
56,0
59,0
9,0
12,0
8,0
164,0
0,0
